,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,pv_area_id,time_created,obstacle,type
52,52,52,52,110,49,2020-08-15 01:49:00,"MULTIPOLYGON (((48.41125775953101 11.98825536774303, 48.41126844189829 11.98827816651966, 48.41125775953101 11.98828487204219, 48.41125063795153 11.98826475547458, 48.41125775953101 11.98825536774303)), ((48.41122037122773 11.98819367693569, 48.41121146924672 11.98820172356273, 48.41120523785908 11.98818831251766, 48.41121146924672 11.98818160699512, 48.41122037122773 11.98819367693569)), ((48.4112310536029 11.98828487204219, 48.41122571241563 11.98829023646022, 48.41122838300933 11.98830767081882, 48.41123639478965 11.98830096529628, 48.4112310536029 11.98828487204219)), ((48.41117675150587 11.98833851622249, 48.41116873971614 11.98834388064052, 48.41117586130706 11.98835997389461, 48.41118832408879 11.98834924505855, 48.41117675150587 11.98833851622249)), ((48.41121503003933 11.98830632971431, 48.41120523785908 11.98831437634136, 48.41121057904854 11.98833315180446, 48.41122215162375 11.98832644628192, 48.41121503003933 11.98830632971431)), ((48.41107437854225 11.98824329780246, 48.41106636673641 11.988250003325, 48.41107348834169 11.98826341437007, 48.41108150014642 11.98825402663852, 48.41107437854225 11.98824329780246)), ((48.41110820615302 11.98831705855037, 48.41110108455262 11.98832376407291, 48.41111621795229 11.98837070273067, 48.41112601014967 11.98835595058109, 48.41110820615302 11.98831705855037)))",unknown
53,53,53,53,111,49,2020-08-15 01:49:00,"MULTIPOLYGON (((48.41118387309566 11.98817221926357, 48.41120078686745 11.98820574687625, 48.41119633587542 11.98824061559345, 48.41117230051172 11.98824329780246, 48.41115538673049 11.98819904135372, 48.41118387309566 11.98817221926357)), ((48.41114826513669 11.98820440577175, 48.41116250832328 11.98824195669796, 48.41115716712877 11.98827414320613, 48.41113669254467 11.98827682541515, 48.41111977875155 11.9882325689664, 48.41114826513669 11.98820440577175)))",dormer
54,54,54,54,112,49,2020-08-15 01:49:00,"MULTIPOLYGON (((48.41115360633214 11.98831705855037, 48.41114381414007 11.98832644628192, 48.41114915533598 11.98834656284954, 48.41115983772609 11.98833315180446, 48.41115360633214 11.98831705855037)), ((48.41121681043553 11.98825804995204, 48.41120701825563 11.98827280210163, 48.41120968885035 11.98828487204219, 48.41121859083167 11.98827682541515, 48.41121681043553 11.98825804995204)))",chimney
55,55,55,55,130,60,2020-08-15 02:10:00,"MULTIPOLYGON (((48.41153573977049 11.98846729218215, 48.41151793591731 11.98848338543624, 48.41152238688118 11.98850484310836, 48.41153841034793 11.9884941142723, 48.41153573977049 11.98846729218215)))",unknown
56,56,56,56,131,60,2020-08-15 02:10:00,"MULTIPOLYGON (((48.41151437514594 11.98854507624358, 48.41150191244411 11.98855446397513, 48.41150725360241 11.98857323943824, 48.41152149668845 11.98855848728865, 48.41151437514594 11.98854507624358)))",window
57,57,57,57,132,60,2020-08-15 02:10:00,"MULTIPOLYGON (((48.41150280263722 11.98846326886862, 48.41149301051239 11.98847399770468, 48.41149835167163 11.98848874985427, 48.41150725360241 11.9884766799137, 48.41150280263722 11.98846326886862)))",chimney
58,58,58,58,133,61,2020-08-15 02:14:00,"MULTIPOLYGON (((48.41177646094888 11.98823664309484, 48.41176755906522 11.98824603082639, 48.41177022963047 11.98826078297597, 48.41178358245467 11.98825273634893, 48.41177646094888 11.98823664309484)), ((48.41177379038393 11.98829296948415, 48.4117639983113 11.98830503942472, 48.41177022963047 11.98831845046979, 48.4117800217019 11.98830638052923, 48.41177379038393 11.98829296948415)), ((48.41174797491566 11.9882299375723, 48.41173729264909 11.98823932530385, 48.41174441416037 11.98825541855794, 48.41175509642547 11.98824468972188, 48.41174797491566 11.9882299375723)), ((48.41175687680276 11.98824871303541, 48.41174619453807 11.98825944187146, 48.41175509642547 11.98829028727514, 48.41176844925364 11.9882835817526, 48.41175687680276 11.98824871303541)), ((48.41174085340485 11.9882835817526, 48.41172928094769 11.98829296948415, 48.4117346220821 11.98830638052923, 48.41174441416037 11.98829699279767, 48.41174085340485 11.9882835817526)), ((48.41174174359377 11.98835466029149, 48.41173373189309 11.98836270691854, 48.41173729264909 11.98837745906812, 48.41174530434924 11.98836941244108, 48.41174174359377 11.98835466029149)), ((48.41171681829856 11.98823664309484, 48.41170613602545 11.98825139524442, 48.41170969678341 11.98826078297597, 48.41172037905579 11.98824871303541, 48.41171681829856 11.98823664309484)))",unknown
59,59,59,59,134,61,2020-08-15 02:14:00,"MULTIPOLYGON (((48.41167675976281 11.98818299891454, 48.41170079488804 11.98824334861738, 48.41168032052283 11.98827419402105, 48.41167319900254 11.98826212408048, 48.41164867264825 11.98827937245369, 48.41163314043244 11.98823932530385, 48.41167675976281 11.98818299891454)))",pvmodule
60,60,60,60,135,61,2020-08-15 02:14:00,"MULTIPOLYGON (((48.41169189299114 11.98827553512555, 48.41166251672027 11.98830638052923, 48.41167854014285 11.98834124924642, 48.4117052458359 11.98831174494726, 48.41169189299114 11.98827553512555)), ((48.41170969678341 11.98832247378331, 48.41168388128258 11.98834795476896, 48.41169189299114 11.98837477685911, 48.41171948886649 11.98834929587346, 48.41170969678341 11.98832247378331)))",dormer
61,61,61,61,140,64,2020-08-15 02:26:00,"MULTIPOLYGON (((48.40815605581833 11.98447057348443, 48.40814715330087 11.98447862011148, 48.40815160455979 11.98448934894754, 48.40815783632162 11.984482643425, 48.40815605581833 11.98447057348443)), ((48.4080545670269 11.98437803727342, 48.40804388398442 11.98438206058694, 48.40804655474528 11.98440217715455, 48.40805367677344 11.98439949494554, 48.4080545670269 11.98437803727342)), ((48.40807593310506 11.98451751214219, 48.40806703057358 11.98452287656022, 48.40807059158637 11.98453896981431, 48.40808038437024 11.98453092318727, 48.40807593310506 11.98451751214219)))",unknown
62,62,62,62,141,64,2020-08-15 02:26:00,"MULTIPOLYGON (((48.40795307803294 11.98435926181031, 48.40799402975663 11.98453494650079, 48.40800382255524 11.98452824097825, 48.4080082738267 11.9845362876053, 48.40801895687663 11.98452689987374, 48.40802251789278 11.98453896981431, 48.40803142043207 11.98452958208276, 48.40806525006712 11.98465564590646, 48.40805367677344 11.984662351429, 48.40805278651998 11.98467308026506, 48.40804477423806 11.9846811268921, 48.40804477423806 11.98469051462365, 48.40803409119354 11.98469453793717, 48.40810175043757 11.98499226313783, 48.40815071430804 11.98495739442063, 48.40800204204653 11.9843217108841, 48.40795307803294 11.98435926181031)))",pvmodule
63,63,63,63,142,64,2020-08-15 02:26:00,"MULTIPOLYGON (((48.40798423695614 11.98454969865037, 48.40804566449169 11.98459663730813, 48.40801984713071 11.98470258456422, 48.40801183484358 11.98470660787774, 48.40799402975663 11.98464894038392, 48.40797978568257 11.98465028148843, 48.40795396828816 11.98456847411348, 48.40798423695614 11.98454969865037)))",dormer
64,64,64,64,143,64,2020-08-15 02:26:00,"MULTIPOLYGON (((48.40827089815383 11.98452287656022, 48.40822371490008 11.98453226429177, 48.40822549540103 11.9845550630684, 48.4082726786531 11.98454433423234, 48.40827089815383 11.98452287656022)))",ladder
65,65,65,65,154,81,2020-08-15 03:02:00,"MULTIPOLYGON (((48.41285848155491 11.97929759571973, 48.41287539476967 11.97930564234677, 48.41288251612157 11.97932173560086, 48.41288785713481 11.97934319327298, 48.41288518662826 11.97936330984059, 48.41287539476967 11.97937940309468, 48.41285848155491 11.97929759571973)), ((48.41290299000272 11.97903742144528, 48.41289141781003 11.97904278586331, 48.41288696696598 11.97905619690839, 48.41288874730365 11.97907229016248, 48.41289942932832 11.97906692574445, 48.41290566050834 11.97905083249036, 48.41290299000272 11.97903742144528)), ((48.41293503606099 11.97923322270337, 48.41292791471648 11.97923992822591, 48.41292880488459 11.97925468037549, 48.41293859673291 11.97925065706197, 48.41293503606099 11.97923322270337)))",unknown
66,66,66,66,159,86,2020-08-15 03:10:00,"MULTIPOLYGON (((48.41014717452457 11.99005385702005, 48.41013560170471 11.99006324475161, 48.41014005278959 11.99008202021471, 48.41015162560845 11.99007263248316, 48.41014717452457 11.99005385702005)))",chimney
67,67,67,67,160,87,2020-08-15 03:12:00,"MULTIPOLYGON (((48.41095841021221 11.99288198597788, 48.41094861798253 11.99289137370943, 48.41095306899627 11.99290344365, 48.41096108081995 11.99289942033647, 48.41095841021221 11.99288198597788)), ((48.4109815554748 11.99296513445734, 48.41097443385664 11.99297183997987, 48.4109774645619 11.99299201369286, 48.41098778688984 11.99298390992044, 48.4109815554748 11.99296513445734)))",unknown
68,68,68,68,161,87,2020-08-15 03:12:00,"MULTIPOLYGON (((48.41092547270496 11.99284577615617, 48.41094416696845 11.9929047847545, 48.41090232741685 11.99295172341226, 48.41087829191421 11.99289271481394, 48.41092547270496 11.99284577615617)), ((48.41094683757696 11.99291283138155, 48.41090321762044 11.99295440562128, 48.41092547270496 11.99302682526468, 48.41096998284481 11.99298659212946, 48.41094683757696 11.99291283138155)), ((48.41097710446358 11.99299866207002, 48.41093348453302 11.99304425962328, 48.41095342909475 11.9931073486805, 48.41099668891001 11.99306169398187, 48.41097710446358 11.99299866207002)))",pvmodule
69,69,69,69,162,87,2020-08-15 03:12:00,"MULTIPOLYGON (((48.41097087304721 11.99298659212946, 48.41092547270496 11.99303218968271, 48.41092903351758 11.99304291851877, 48.41097443385664 11.99300268538355, 48.41097087304721 11.99298659212946)))",ladder
70,70,70,70,167,92,2020-08-15 03:35:00,"MULTIPOLYGON (((48.41293583276903 11.9837303574104, 48.41295185579035 11.98373706293293, 48.41294384428033 11.98377059054562, 48.41292871142458 11.98376120281407, 48.41293583276903 11.9837303574104)), ((48.41296431813677 11.9837491328735, 48.41297500014556 11.98375449729153, 48.41297232964357 11.98377327275463, 48.41296075746667 11.98376924944111, 48.41296431813677 11.9837491328735)), ((48.41297767064741 11.98375717950054, 48.41299102315455 11.98376388502308, 48.41298301165068 11.98378400159069, 48.41297410997826 11.98377863717266, 48.41297767064741 11.98375717950054)))",window
71,71,71,71,198,117,2020-08-15 15:04:00,"MULTIPOLYGON (((48.41084518206198 11.98796500872352, 48.4108309387865 11.9879784197686, 48.41083717022002 11.9879971952317, 48.41085230369822 11.98798244308212, 48.41084518206198 11.98796500872352)))",chimney
72,72,72,72,113,51,2020-08-15 01:52:00,"MULTIPOLYGON (((48.41113871278073 11.98774095793612, 48.41112714018653 11.98775034566767, 48.41113426178325 11.98777046223528, 48.41114583437584 11.98775436898119, 48.41113871278073 11.98774095793612)))",window
73,73,73,73,114,51,2020-08-15 01:52:00,"MULTIPOLYGON (((48.41113070098502 11.98779057880289, 48.41112446958748 11.98779594322092, 48.41112624998684 11.98780801316149, 48.41113515198278 11.98779996653445, 48.41113070098502 11.98779057880289)))",chimney
74,74,74,74,118,55,2020-08-15 01:56:00,"MULTIPOLYGON (((48.41110023910819 11.98882614039569, 48.4110877763049 11.98883284591823, 48.41109311750667 11.98885564469485, 48.41111092150857 11.98884357475429, 48.41110023910819 11.98882614039569)))",unknown
75,75,75,75,120,57,2020-08-15 02:02:00,"MULTIPOLYGON (((48.41130755228917 11.98863048873494, 48.41128974835609 11.98864255867551, 48.41129776012675 11.98865731082509, 48.41131378366427 11.98864389978001, 48.41130755228917 11.98863048873494)), ((48.4112763954022 11.9886599930341, 48.41126215224752 11.98866938076566, 48.41126749343098 11.98868681512425, 48.41128173658417 11.98868010960171, 48.4112763954022 11.9886599930341)), ((48.41133069739283 11.98869083843777, 48.41131823464602 11.98869888506482, 48.41131111307504 11.98868681512425, 48.41132891700061 11.98867474518369, 48.41133069739283 11.98869083843777)), ((48.41133514837308 11.98870693169186, 48.41132179543112 11.98871631942342, 48.41132891700061 11.98872838936398, 48.41134048954891 11.98871766052792, 48.41133514837308 11.98870693169186)), ((48.41134761111577 11.98873911820004, 48.41134137974483 11.98874448261807, 48.4113422699407 11.98875521145413, 48.41135028170309 11.9887498470361, 48.41134761111577 11.98873911820004)), ((48.41136452483308 11.98876594029019, 48.41135651307295 11.98877532802174, 48.4113591836598 11.98878739796231, 48.41136897581039 11.98877801023076, 48.41136452483308 11.98876594029019)), ((48.41128262678112 11.98872838936398, 48.41127461500807 11.98873911820004, 48.41127906599326 11.98875387034962, 48.41129152874966 11.98873911820004, 48.41128262678112 11.98872838936398)))",unknown
76,76,76,76,121,57,2020-08-15 02:02:00,"MULTIPOLYGON (((48.41123366592618 11.98864255867551, 48.41121230117471 11.98866133413861, 48.41121764236341 11.98867608628819, 48.41123989731033 11.9886586519296, 48.41123366592618 11.98864255867551)))",window
77,77,77,77,122,57,2020-08-15 02:02:00,"MULTIPOLYGON (((48.41130488169958 11.98877398691724, 48.41129241894644 11.9887860568578, 48.41131467386065 11.98884774766515, 48.41133069739283 11.98882628999303, 48.41130488169958 11.98877398691724)))",pvmodule
78,78,78,78,123,57,2020-08-15 02:02:00,"MULTIPOLYGON (((48.41128084638721 11.98858489118169, 48.41125859145822 11.9886050077493, 48.41127194441678 11.98863585315297, 48.41129419933993 11.98861573658536, 48.41128084638721 11.98858489118169)))",dormer
79,79,79,79,127,59,2020-08-15 02:07:00,"MULTIPOLYGON (((48.41155545406786 11.98913509823444, 48.41153854041404 11.98915521480206, 48.41154477176084 11.98917264916065, 48.41155812464425 11.98915655590656, 48.41155545406786 11.98913509823444)), ((48.41154121099134 11.98919410683277, 48.41153408945158 11.98920081235531, 48.41153854041404 11.98922092892292, 48.41154922272237 11.98921422340038, 48.41154121099134 11.98919410683277)))",unknown
80,80,80,80,128,59,2020-08-15 02:07:00,"MULTIPOLYGON (((48.41154032079891 11.98906267859104, 48.41154655214551 11.98907608963612, 48.4115394306065 11.98908279515865, 48.41153052868133 11.9890734074271, 48.41154032079891 11.98906267859104)), ((48.41151005424755 11.98908279515865, 48.4115189561763 11.98909888841274, 48.41150649347562 11.98910693503979, 48.41150204251036 11.98909352399471, 48.41151005424755 11.98908279515865)), ((48.41148601903215 11.98910559393528, 48.41147711709765 11.98911364056232, 48.41148245825854 11.98912839271191, 48.41149225038536 11.98911900498035, 48.41148601903215 11.98910559393528)), ((48.41158126963387 11.98916460253361, 48.41157147752417 11.98917264916065, 48.41157770886693 11.98918874241474, 48.41158839116702 11.98917801357868, 48.41158126963387 11.98916460253361)))",window
81,81,81,81,129,59,2020-08-15 02:07:00,"MULTIPOLYGON (((48.41154210118373 11.98910291172627, 48.41152963848873 11.98911900498035, 48.4115323090665 11.98913643933895, 48.41154744233781 11.98912168718937, 48.41154210118373 11.98910291172627)))",chimney
82,82,82,82,136,62,2020-08-15 02:17:00,"MULTIPOLYGON (((48.41171685255156 11.98890719969976, 48.41170082914105 11.98892195184934, 48.41170438989938 11.9889326806854, 48.41171774274088 11.98892597516286, 48.41171685255156 11.98890719969976)), ((48.41173109557889 11.98894072731245, 48.41171596236222 11.98895547946203, 48.4117186329302 11.98897291382062, 48.41173554652411 11.98895816167104, 48.41173109557889 11.98894072731245)))",unknown
83,83,83,83,137,62,2020-08-15 02:17:00,"MULTIPOLYGON (((48.41171507217287 11.98886160214651, 48.41170438989938 11.98887098987806, 48.41171240160472 11.98888708313215, 48.41172130349802 11.98888037760961, 48.41171507217287 11.98886160214651)), ((48.41168213515576 11.98889110644567, 48.41167234306545 11.98889915307272, 48.41167590382577 11.9889139052223, 48.41168658610525 11.98890317638624, 48.41168213515576 11.98889110644567)), ((48.41175780124436 11.98896352608907, 48.41175067973493 11.9889688905071, 48.41175246011237 11.98898766597021, 48.41176403256427 11.98897961934316, 48.41175780124436 11.98896352608907)), ((48.41171952311949 11.98899571259725, 48.4117115114153 11.9890037592243, 48.41171507217287 11.98902119358289, 48.41172575444411 11.98901314695585, 48.41171952311949 11.98899571259725)))",window
84,84,84,84,138,63,2020-08-15 02:21:00,"MULTIPOLYGON (((48.41189234044293 11.98866253297676, 48.41188254839312 11.98866789739479, 48.41188699932508 11.98868130843986, 48.41189590118785 11.98867594402183, 48.41189234044293 11.98866253297676)), ((48.41189323062919 11.98868533175339, 48.41188254839312 11.98869337838043, 48.41188610913874 11.98870678942551, 48.41189768156021 11.98870008390297, 48.41189323062919 11.98868533175339)))",unknown
85,85,85,85,139,63,2020-08-15 02:21:00,"MULTIPOLYGON (((48.41191904602372 11.98855792682518, 48.41193417917994 11.98859145443786, 48.41192171658104 11.98864375751366, 48.41188699932508 11.98863571088661, 48.41187275634144 11.98860352437843, 48.41191904602372 11.98855792682518)))",dormer
86,86,86,86,144,66,2020-08-15 02:28:00,"MULTIPOLYGON (((48.4089185919661 11.9845525876819, 48.40891057982059 11.9845338122188, 48.40888298242084 11.98452442448725, 48.40886517763887 11.98453247111429, 48.40886072644241 11.9845512465774, 48.40885983620308 11.98456331651796, 48.4089185919661 11.9845525876819)))",unknown
87,87,87,87,60,25,2020-08-14 20:12:00,"MULTIPOLYGON (((48.40880191469931 11.99136669878635, 48.40881259758254 11.99137206320438, 48.40882239022352 11.99137340430889, 48.40883129262276 11.99138145093594, 48.40881081710215 11.99139888529453, 48.40880191469931 11.99136669878635)), ((48.40882328046349 11.99128623251591, 48.40883218286261 11.99128086809788, 48.40882951214303 11.99127013926182, 48.40879390253541 11.99129025582943, 48.40879568301639 11.99130500797901, 48.40880992686192 11.99129293803844, 48.40882328046349 11.99128623251591)))",unknown
88,88,88,88,61,25,2020-08-14 20:12:00,"MULTIPOLYGON (((48.40881259758254 11.99123258833561, 48.40881526830298 11.99124599938068, 48.40880369518 11.99125136379871, 48.40880102445893 11.99123527054462, 48.40881259758254 11.99123258833561)), ((48.40882060974349 11.99128355030689, 48.40882506094345 11.99130232577, 48.40881437806285 11.99130769018803, 48.40881081710215 11.99129025582943, 48.40882060974349 11.99128355030689)), ((48.40888381674662 11.99128355030689, 48.40888470698556 11.99129830245647, 48.40889717032881 11.99129562024746, 48.40889628009011 11.99128086809788, 48.40888381674662 11.99128355030689)), ((48.40888648746335 11.99123661164913, 48.40889004841875 11.99125270490322, 48.40887313387839 11.99125806932125, 48.40887135340012 11.99123929385815, 48.40888648746335 11.99123661164913)), ((48.4088677924434 11.99119235520039, 48.4088793655518 11.99118967299137, 48.40888025579081 11.99120308403645, 48.40886690220419 11.99120442514095, 48.4088677924434 11.99119235520039)))",window
89,89,89,89,62,25,2020-08-14 20:12:00,"MULTIPOLYGON (((48.40884820717704 11.99124197606716, 48.40885087789563 11.99125538711224, 48.40883752430131 11.99126075153027, 48.40883488054238 11.99124857783318, 48.40884820717704 11.99124197606716)))",chimney
90,90,90,90,145,68,2020-08-15 02:31:00,"MULTIPOLYGON (((48.40849816521217 11.98545640035189, 48.40850439693155 11.98551540895022, 48.40832901825183 11.98557978196657, 48.40831922551584 11.98552881999529, 48.40849816521217 11.98545640035189)))",pvmodule
