,Unnamed: 0,id,pv_area_id,time_created,obstacle,type
3751,3751,6498,1607,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4031166971444 11.99554783680534, 48.40308553523707 11.99556527116394, 48.40308909659791 11.99557465889549, 48.40312025850523 11.9955572245369, 48.4031166971444 11.99554783680534)))",ladder
3752,3752,6279,1501,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40342170765692 11.99506951771021, 48.40343221361088 11.99506992004156, 48.40343408331454 11.99507488212824, 48.40343417234806 11.99507729611635, 48.40344441120148 11.9950779666686, 48.40344628090515 11.99508225820303, 48.40343194651035 11.99508306286573, 48.40343194651035 11.99508051476717, 48.40341218107157 11.99508024654627, 48.40341004426737 11.99507488212824, 48.40341004426737 11.995067371943, 48.40341235913858 11.995067371943, 48.4034126262391 11.99507836899996, 48.40342100429221 11.99507822147846, 48.40342108442237 11.99507582090139, 48.40342179669044 11.99507582090139, 48.40342170765692 11.99506951771021)), ((48.4034440639708 11.99504160932541, 48.4034506524504 11.99504402331352, 48.40345332345564 11.99508425644875, 48.40344620077499 11.99508157423973, 48.4034440639708 11.99504160932541)))",shadow
3753,3753,6280,1501,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40336606171439 11.99503957084656, 48.40336330167564 11.99503983906746, 48.40336330167564 11.99504775158405, 48.40336623978141 11.9950478856945, 48.40336606171439 11.99503957084656)), ((48.40335911710076 11.99496774128914, 48.4033540599975 11.99496802292109, 48.4033546031019 11.99497263632059, 48.40335893903375 11.99497291795254, 48.40335911710076 11.99496774128914)), ((48.40335182525646 11.9950212245369, 48.40336767322089 11.99502310208321, 48.40336820742193 11.99503570846558, 48.40334862005017 11.99503678134918, 48.40335182525646 11.9950212245369)), ((48.4033805741762 11.99512285343647, 48.40337754703693 11.99512338987827, 48.40337745800343 11.99512835196495, 48.4033805741762 11.99512835196495, 48.4033805741762 11.99512285343647)), ((48.4033627674746 11.9950478856945, 48.40335885000024 11.99504815391541, 48.40335885890359 11.99505099705696, 48.40336258940758 11.99505070201397, 48.4033627674746 11.9950478856945)))",unknown
3754,3754,6281,1501,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40341147770685 11.99506011656761, 48.4034230520629 11.99503731779098, 48.40344352976975 11.99503731779098, 48.40344531043991 11.99508023313522, 48.40342483273306 11.99508157423973, 48.40341147770685 11.99506011656761)), ((48.40334826391613 11.99506011656761, 48.40336874162298 11.9950587754631, 48.40339189033508 11.99508693865776, 48.40336838548895 11.99512703768253, 48.40335476336222 11.99512381903171, 48.4033500445863 11.99510839632988, 48.40334826391613 11.99507755092621, 48.40334826391613 11.99506011656761)))",dormer
3755,3755,6282,1503,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40327366346364 11.9954604343586, 48.40333509664097 11.9953343705349, 48.40333776764867 11.99533973495293, 48.40333776764867 11.99533973495293, 48.40327633447135 11.99546579877663, 48.40327366346364 11.9954604343586)))",unknown
3756,3756,6283,1503,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40333189143171 11.99552373449135, 48.40339332460903 11.99539472023773, 48.40340133763217 11.99540665606785, 48.40334115092511 11.99553111056614, 48.40333189143171 11.99552373449135)), ((48.40334005581195 11.99542411724853, 48.40334569163821 11.99542427818108, 48.4033478907679 11.99542724202204, 48.40334767708728 11.9954319627099, 48.40334643061701 11.99543229798603, 48.40334674223458 11.99543449739742, 48.40333765190501 11.99543528864908, 48.40333765190501 11.99543308923769, 48.40334017155561 11.99542987058687, 48.40334005581195 11.99542411724853)))",shadow
3757,3757,6284,1503,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40333589794328 11.99541845778751, 48.40333985103469 11.99542395631599, 48.40334005581195 11.99542962918806, 48.40333796352257 11.99543245891857, 48.40333451792263 11.99543260644007, 48.4033296121718 11.99542614231634, 48.4033296121718 11.99542457322407, 48.40333212291905 11.99542081813145, 48.40333483844356 11.99542096565294, 48.40333589794328 11.99541845778751)))",chimney
3758,3758,6285,1504,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4026553533096 11.99499856484509, 48.40265231722412 11.99499896717644, 48.40265213915459 11.99500795257664, 48.40265525537136 11.99500781846619, 48.4026553533096 11.99499856484509)))",unknown
3759,3759,6286,1504,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40269472448263 11.99481298280334, 48.40270799066259 11.99481137347794, 48.40270932618407 11.9948234434185, 48.40269632710839 11.99482505274391, 48.40269472448263 11.99481298280334)))",window
3760,3760,6287,1504,2021-06-03 16:14:13,"MULTIPOLYGON (((48.402673 11.99485710514164, 48.40267041799182 11.99485710514164, 48.40267041799182 11.99485361826992, 48.40266721274028 11.99485348415947, 48.40266747984458 11.99485710514164, 48.4026648978364 11.99485697103119, 48.40266525397546 11.99486528587913, 48.40266765791411 11.99486568821049, 48.40266783598364 11.99486850452995, 48.4026732671043 11.9948686386404, 48.402673 11.99485710514164)))",chimney
3761,3761,8705,1189,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40161995946299 11.99203742552948, 48.40160874085281 11.99201650429916, 48.40158826243739 11.99201248098564, 48.40158648170561 11.99205526221943, 48.40160598071855 11.99205539632988, 48.40161995946299 11.99203742552948)), ((48.40162360996313 11.99195427705002, 48.40161141195047 11.9919333558197, 48.40159182390094 11.99193067361069, 48.40159226908388 11.99197224785042, 48.40161052158458 11.99197265018177, 48.40162360996313 11.99195427705002)))",dormer
3762,3762,8706,1189,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40166661463552 11.99205807853889, 48.40165503987897 11.99205539632988, 48.40165272492766 11.99206907559586, 48.40166563523304 11.99207135547352, 48.40166661463552 11.99205807853889)), ((48.40167017609907 11.99201650429916, 48.40165414951309 11.99201382209015, 48.40165414951309 11.99202870835018, 48.40166803922094 11.9920327316637, 48.40167017609907 11.99201650429916)), ((48.40167195683085 11.99197761226845, 48.4016603820743 11.99197493005943, 48.40165869037912 11.99198954809856, 48.40166964187954 11.99199357141209, 48.40167195683085 11.99197761226845)), ((48.40167373756262 11.99193603802872, 48.40166216280608 11.9919333558197, 48.4016603820743 11.99194542576027, 48.40167195683085 11.99194944907379, 48.40167373756262 11.99193603802872)))",window
3763,3763,6290,1505,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40165424921823 11.99528840244675, 48.40167472760385 11.99526694477463, 48.40168986380193 11.99524548710251, 48.40169876744785 11.9952615803566, 48.40169609635407 11.99530851901436, 48.40166315286415 11.99530583680534, 48.40165424921823 11.99528840244675)))",dormer
3764,3764,6288,1504,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40267331162168 11.9948573599515, 48.40267464714315 11.9948573599515, 48.40267473617791 11.99485937160826, 48.40267669494274 11.99485951912975, 48.4026767839775 11.99485803050375, 48.40267758529039 11.9948578963933, 48.40267820853374 11.99486272436953, 48.40267509231698 11.99486287189102, 48.40267598266463 11.99486500424719, 48.40267331162168 11.99486540657854, 48.40267331162168 11.9948573599515)), ((48.4027260469129 11.99495016438341, 48.40272938571659 11.99497217190838, 48.40266089127198 11.99497391534424, 48.40266015228343 11.99496986520863, 48.40269143019633 11.9949544156847, 48.4027260469129 11.99495016438341)), ((48.4026553533096 11.99499963772869, 48.40265792641431 11.99499950361824, 48.40265783737954 11.99500164938545, 48.40265953794355 11.99500191760635, 48.40265953794355 11.99500768435574, 48.40265820242208 11.99500755024529, 48.40265792641431 11.99500983012295, 48.40265543344089 11.9950096960125, 48.4026553533096 11.99499963772869)))",shadow
3765,3765,6292,1505,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40171969101578 11.99536672294998, 48.40172592356792 11.99535787166023, 48.40173082057319 11.9953702098217, 48.40172476609396 11.99537785411739, 48.40171969101578 11.99536672294998)), ((48.4017415049483 11.99533936441803, 48.40174862786504 11.99533131779098, 48.40175397005259 11.99534539938831, 48.40174747039107 11.99535344601536, 48.4017415049483 11.99533936441803)), ((48.40169671960929 11.99539247215652, 48.40170330830728 11.99538375497723, 48.40170767109377 11.99539569080734, 48.40170143854163 11.99540373743439, 48.40169671960929 11.99539247215652)))",window
3766,3766,6293,1505,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4016934252603 11.99532434404755, 48.40169339854936 11.99531675339603, 48.40169704904419 11.99531299830341, 48.40169954206505 11.99531286419296, 48.40170197276039 11.99531562686825, 48.40170161661455 11.99532058895493, 48.40169769901034 11.99532488048935, 48.4016934252603 11.99532434404755)))",chimney
3767,3767,6294,1505,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40167783497628 11.99532222510242, 48.40167356122623 11.99532222510242, 48.40167338315332 11.99533523381615, 48.4016775678669 11.9953356361475, 48.40167783497628 11.99532222510242)), ((48.40172060809131 11.99521983177328, 48.40172171214341 11.99522216529512, 48.40169911469004 11.99524851799869, 48.4016973428645 11.99524519205952, 48.40172060809131 11.99521983177328)), ((48.40165546901771 11.99529557735586, 48.4016568223719 11.99529891670609, 48.40163109973881 11.99532860875988, 48.40162868685077 11.99532461226845, 48.40165546901771 11.99529557735586)), ((48.40174889497441 11.9952898776617, 48.40174462122437 11.9952893412199, 48.40174446986239 11.99529223800564, 48.40174863676868 11.99529272080326, 48.40174889497441 11.9952898776617)), ((48.40174996341192 11.9953881806221, 48.40175174414111 11.99539206982517, 48.40172200596372 11.99542667032146, 48.40172004716162 11.9954227542963, 48.40174996341192 11.9953881806221)))",unknown
3768,3768,4634,74,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40942458169215 11.98423011916447, 48.40941682777607 11.98422978388834, 48.40941726398949 11.98423579203653, 48.40942435913428 11.98423646258879, 48.40942458169215 11.98423011916447)), ((48.40912617610432 11.98413251357841, 48.40911916998267 11.98413251357841, 48.40912024716275 11.98414630013275, 48.40912563306313 11.9841471182065, 48.40912617610432 11.98413251357841)), ((48.40910624382177 11.98424532728958, 48.40909923770013 11.98424613195229, 48.40910139206027 11.98425830918121, 48.40910570078057 11.98425912725496, 48.40910624382177 11.98424532728958)), ((48.40913213175284 11.98415381031799, 48.40912492978027 11.98415407853889, 48.40912492978027 11.98416191058922, 48.40913204272969 11.98416279571819, 48.40913213175284 11.98415381031799)), ((48.40913427721068 11.9842045711236, 48.40912934532835 11.98420536237526, 48.40912934532835 11.98421631919908, 48.40913480244724 11.98421554135847, 48.40913427721068 11.9842045711236)))",unknown
3769,3769,6295,1506,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40191388064736 11.99933755969763, 48.40191120956566 11.99933755969763, 48.40191120956566 11.99934466755152, 48.40191405871948 11.99934493577242, 48.40191388064736 11.99933755969763)), ((48.40191697910213 11.99921061074495, 48.40191513605576 11.99921311861038, 48.4020041275944 11.99931183731317, 48.4020063356886 11.99930932944775, 48.40191697910213 11.99921061074495)), ((48.40194826637244 11.99933400577068, 48.40194319131722 11.99933454221249, 48.40194310228116 11.99933977252006, 48.40194479396624 11.99933977252006, 48.40194488300229 11.99934486871719, 48.40195031420175 11.99934486871719, 48.40195031420175 11.99933709031105, 48.40194808830033 11.9993369562006, 48.40194826637244 11.99933400577068)), ((48.401930281089 11.99931523030758, 48.40192322943331 11.99931556558371, 48.40192360338474 11.99932113116741, 48.40192867843998 11.99932126527786, 48.40192883870488 11.99932642853022, 48.40193106460629 11.99932696497202, 48.40193133171447 11.99932897662878, 48.40193516026491 11.99932857429743, 48.40193507122885 11.99932683086157, 48.40193631773364 11.99932683086157, 48.40193613966153 11.99932280754805, 48.40193409183222 11.99932280754805, 48.40193391376011 11.99932079589128, 48.40193035231784 11.99932052767038, 48.401930281089 11.99931523030758)), ((48.40191521618821 11.99929665601015, 48.40191076438538 11.99929692423105, 48.4019111205296 11.99930725073576, 48.40191254510651 11.99930738484621, 48.40191263414257 11.99930966472387, 48.40191833245019 11.99931033527613, 48.40191815437808 11.99930134987593, 48.40191655172906 11.99930161809683, 48.40191672980117 11.99929866766691, 48.40191494908004 11.99929880177736, 48.40191521618821 11.99929665601015)), ((48.4019235143487 11.9993464780426, 48.40192055835161 11.99934694742918, 48.40192055835161 11.99935338473082, 48.40192394172176 11.99935338473082, 48.4019235143487 11.9993464780426)), ((48.40186922016134 11.99930558776617, 48.40186742163299 11.99930886006117, 48.40195656453292 11.99940752511978, 48.40195832744685 11.99940320676327, 48.40186922016134 11.99930558776617)))",unknown
3770,3770,6296,1507,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40170144864445 11.99909332073402, 48.40169993502646 11.999097478158, 48.40177920409108 11.99920809245777, 48.40178113617993 11.99920355952454, 48.40170144864445 11.99909332073402)), ((48.40174561067528 11.99913430488777, 48.40174187114848 11.99913457310867, 48.40174196018483 11.99913838184547, 48.40174587778434 11.99913838184547, 48.40174561067528 11.99913430488777)), ((48.40175121996549 11.99914288795662, 48.40174828176585 11.99914275384617, 48.40174828176585 11.99914583838654, 48.40174890502033 11.99914583838654, 48.40174899405667 11.99914825237465, 48.40175113092914 11.99914825237465, 48.40175121996549 11.99914288795662)), ((48.40174739140233 11.99909117496681, 48.40174196018483 11.99909138954353, 48.40174169307578 11.99909487641525, 48.40174356283918 11.99909479594898, 48.40174365187553 11.99910337901783, 48.40174952827479 11.99910324490738, 48.40174935020209 11.99909519828033, 48.40174748043869 11.99909487641525, 48.40174739140233 11.99909117496681)), ((48.40176021263709 11.99911056733799, 48.40175406912877 11.99911083555889, 48.40175389105607 11.99911646819782, 48.40175941130992 11.99911687052917, 48.40175932227356 11.99912438071442, 48.4017658219273 11.99912464893532, 48.40176573289094 11.99911807752323, 48.40176421927296 11.99911807752323, 48.40176404120025 11.99911593175602, 48.40176003456438 11.99911633408737, 48.40176021263709 11.99911056733799)), ((48.40177579399877 11.99913234687519, 48.4017731229082 11.99913202501011, 48.40177330098091 11.99914288795662, 48.40177454748984 11.99914302206707, 48.40177454748984 11.99914597249699, 48.40177748568947 11.99914597249699, 48.40177739665312 11.99914315617752, 48.40177891027111 11.99914302206707, 48.40177882123476 11.99913792586994, 48.40177793087123 11.99913779175949, 48.40177579399877 11.99913234687519)), ((48.40179980710304 11.99907615459633, 48.40179891673952 11.99907628870678, 48.40179891673952 11.99907897091579, 48.40179997627211 11.99907883680534, 48.40179980710304 11.99907615459633)), ((48.40179632578166 11.99908513999653, 48.40179543541813 11.99908554232788, 48.40179543541813 11.99908715165329, 48.40179650385436 11.99908661521149, 48.40179632578166 11.99908513999653)))",unknown
3771,3771,6297,1510,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40143568891545 11.99994562669516, 48.40143568891545 11.99994844301462, 48.40143729158028 11.99995032056093, 48.40144014076221 11.99994602902651, 48.40144512683059 11.99994549258471, 48.40144575008914 11.99993731184721, 48.40144263379641 11.99993476374865, 48.40144209957479 11.99992631479025, 48.40143764772802 11.99992457135439, 48.40143622313705 11.99992859466791, 48.40143132610562 11.99992685123205, 48.40142910018223 11.99993154509783, 48.40143123706868 11.99993892117262, 48.40143595602625 11.99994401736975, 48.40143568891545 11.99994562669516)))",shadow
3772,3772,6299,1510,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40143132610562 11.99992792411566, 48.40142758655433 11.99992296202898, 48.40142331278143 11.99992390080214, 48.4014204635995 11.99992443724394, 48.40142064167337 11.99992993577242, 48.40141984034095 11.99994026227713, 48.40142429218772 11.99993985994577, 48.4014295453669 11.99994401736975, 48.40143283973352 11.99994777246237, 48.4014350656569 11.99994777246237, 48.40143586698932 11.9999441514802, 48.40143194936416 11.99994053049803, 48.40143043573626 11.99993664129496, 48.40142936729303 11.99993074043512, 48.40143132610562 11.99992792411566)), ((48.40141163113551 11.99990841104507, 48.40141430224357 11.99990438773155, 48.40141786372099 11.9999124343586, 48.40141341187422 11.99991645767212, 48.40141163113551 11.99990841104507)))",chimney
3773,3773,6300,1515,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40230560099145 11.99251744907379, 48.40230560099145 11.99253220122337, 48.40230560099145 11.99254695337295, 48.40230649134601 11.99256438773155, 48.40231094311883 11.99256438773155, 48.40231272382795 11.99257913988113, 48.40231005276426 11.99258852761269, 48.40231183347339 11.99259925644875, 48.40231450453707 11.99260059755325, 48.40230560099145 11.99251744907379)))",tree
3774,3774,6301,1515,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40230344633341 11.99255123149633, 48.40229784600321 11.99255053412199, 48.40229812201312 11.99256036441803, 48.40230381137878 11.99256023030758, 48.40230344633341 11.99255123149633)), ((48.40230530717444 11.99258411537886, 48.40229896784996 11.99258424948931, 48.40229859390104 11.99259788852215, 48.4023054941489 11.99259788852215, 48.40230530717444 11.99258411537886)))",window
3775,3775,6302,1515,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40224861829943 11.99258450429916, 48.40225663149049 11.99258450429916, 48.40225663149049 11.99259255092621, 48.40224416652661 11.99259523313522, 48.40224861829943 11.99258450429916)))",shadow
3776,3776,6303,1523,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40160444188324 11.99922986011887, 48.40168902657275 11.99934921842003, 48.40168724584245 11.99935324173355, 48.40160177078779 11.99923254232788, 48.40160444188324 11.99922986011887)), ((48.40166169236257 11.99925614576721, 48.40165919934014 11.99924434404755, 48.40165234352846 11.9992447463789, 48.40165305582058 11.99925842564488, 48.40165937741317 11.99926566760922, 48.40166169236257 11.99925614576721)), ((48.4016723945517 11.99925969969416, 48.4016630457176 11.99925782214785, 48.40165886990503 11.99926814865255, 48.40166562777654 11.99928115736628, 48.40166893103125 11.99927659761095, 48.40167096996745 11.99927860926771, 48.40167453142806 11.99927713405275, 48.40167890312097 11.99927391540194, 48.40167684637746 11.99926479589129, 48.4016723945517 11.99925969969416)), ((48.40166991043292 11.99928035270357, 48.40167088983459 11.99929202031279, 48.40167408624549 11.99929295908594, 48.4016799626555 11.99928974043512, 48.40168076398413 11.99928290080214, 48.4016776477061 11.99927632939005, 48.40167169116323 11.99927807282591, 48.40166991043292 11.99928035270357)), ((48.40168237554506 11.99929014276648, 48.4016721363458 11.99930784534597, 48.40168129820322 11.99931709896708, 48.40169055800082 11.99929926227713, 48.40168237554506 11.99929014276648)))",unknown
3777,3777,6304,1524,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40161896212945 11.99885526997518, 48.40161770671315 11.99885379476023, 48.40161280969922 11.99885486764383, 48.4016134418592 11.99885956150961, 48.40161522259154 11.99886519414854, 48.40161815189624 11.99886573059034, 48.4016190422624 11.99886130494547, 48.40161896212945 11.99885526997518)), ((48.40160764557545 11.99886036617231, 48.40160444025724 11.9988582204051, 48.40159937407375 11.99886854690981, 48.40160390603755 11.9988756547637, 48.4016063100262 11.99887189967108, 48.40160764557545 11.99886036617231)))",chimney
3778,3778,8707,1189,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40162120597523 11.99200054515553, 48.40161586377991 11.99199236441803, 48.40161292557248 11.9920142244215, 48.40161915813369 11.99201194454384, 48.40162120597523 11.99200054515553)), ((48.40165593024486 11.99194944907379, 48.40165503987897 11.99193872023773, 48.4016452458542 11.99193872023773, 48.40164435548832 11.9919507901783, 48.40165414951309 11.99195213128281, 48.40165593024486 11.99194944907379)))",chimney
3779,3779,8708,1189,2021-06-10 08:03:34,"MULTIPOLYGON (((48.401631 11.99190787483406, 48.40158211891276 11.99190693606091, 48.40158167372982 11.99192638207626, 48.40163126710977 11.9919246386404, 48.401631 11.99190787483406)), ((48.4016246784022 11.99206384528828, 48.40157401658318 11.99206478406143, 48.40157490694907 11.99208355952454, 48.40162298670701 11.99207859743786, 48.4016246784022 11.99206384528828)))",pvmodule
3780,3780,8709,1189,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40161931839955 11.9920132722373, 48.40162509687416 11.99201610196781, 48.40163062604633 11.9920074116106, 48.40162744744011 11.99200102795315, 48.40162120597523 11.99200054515553, 48.40162120597523 11.99200054515553, 48.40161931839955 11.9920132722373)))",shadow
3781,3781,6313,1526,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4028341931097 11.99567465889549, 48.40282618000906 11.995676, 48.40282796069809 11.99568941104507, 48.40283597379872 11.99568806994057, 48.4028341931097 11.99567465889549)))",chimney
3782,3782,6379,1551,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40129315579844 11.9978023265624, 48.40131714242617 11.99780028808355, 48.40131636780233 11.99778922397137, 48.40129277293838 11.9977898006463, 48.40129315579844 11.9978023265624)))",ladder
3783,3783,6305,1524,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40161646020051 11.99886760813665, 48.401619763459 11.99886908335161, 48.40162260372708 11.99886680347395, 48.40162189143414 11.99886304838133, 48.40162555083909 11.99886278016043, 48.40162714459453 11.99885982973051, 48.401625105656 11.99885661107969, 48.40162385914337 11.99885339242887, 48.40161896212945 11.99885392887068, 48.40161931827591 11.99886023206186, 48.4016190422624 11.99886438948583, 48.40161646020051 11.99886760813665)), ((48.4015900697473 11.99885297668648, 48.4015900697473 11.99884090674591, 48.40159630231047 11.9988395656414, 48.40159897340898 11.99885431779098, 48.4015900697473 11.99885297668648)), ((48.40161540066477 11.99888745648336, 48.40161112690717 11.99888799292517, 48.40160765447911 11.99888584715795, 48.40160685314957 11.99887739819956, 48.40161032557761 11.99887310666513, 48.40161353089582 11.99887485010099, 48.40161540066477 11.99888021451902, 48.40161540066477 11.99888745648336)), ((48.40160685314957 11.99887176556063, 48.40161397607891 11.99887109500837, 48.40161521368788 11.99886438948583, 48.40161298777246 11.99885929328871, 48.40160711135575 11.99886063439321, 48.40160685314957 11.99887176556063)))",shadow
3784,3784,6312,1526,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40281371518584 11.99557944047546, 48.40279679864005 11.99558346378899, 48.4028057020852 11.99566929447746, 48.40282528966454 11.99566393005943, 48.40281371518584 11.99557944047546)), ((48.40277364968265 11.99558212268448, 48.40276919796007 11.99558480489349, 48.40277632071619 11.9956572245369, 48.40277988209426 11.99565588343239, 48.40277810140523 11.9956223558197, 48.40278344347232 11.99561833250618, 48.40278878553941 11.99560894477463, 48.40278611450587 11.99560223925209, 48.4027825531278 11.99559016931152, 48.40277364968265 11.99558212268448)), ((48.40279323726199 11.99576451289749, 48.4027878951949 11.995765854002, 48.40279323726199 11.99581145155525, 48.40279857932908 11.99580876934624, 48.40279323726199 11.99576451289749)), ((48.402852 11.99577121842003, 48.40284754827743 11.99577121842003, 48.40284665793291 11.99577926504707, 48.40285289034452 11.99577792394257, 48.402852 11.99577121842003)), ((48.40287781999095 11.99573500859833, 48.40286980689031 11.99573500859833, 48.40286980689031 11.99574305522537, 48.40287781999095 11.99573500859833)), ((48.40287069723482 11.99560894477463, 48.40286446482322 11.99560894477463, 48.40286446482322 11.99561699140167, 48.40286891654579 11.99561699140167, 48.40287069723482 11.99560894477463)), ((48.40287425861289 11.99555664169884, 48.40287069723482 11.99555798280334, 48.40287960067998 11.9956585656414, 48.40288405240256 11.99565588343239, 48.40287425861289 11.99555664169884)))",unknown
3785,3785,6315,1526,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40286624551225 11.99567734110451, 48.40285289034452 11.99567868220901, 48.40285734206709 11.99571086871719, 48.40287069723482 11.99570818650818, 48.40286624551225 11.99567734110451)))",window
3786,3786,6319,1527,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40306335511574 11.99508281349182, 48.4030571227284 11.9950787901783, 48.40303753522531 11.99514986871719, 48.4030428772716 11.99515255092621, 48.40306335511574 11.99508281349182)), ((48.4030589034105 11.99506537913322, 48.40310876250927 11.99510561226845, 48.40310698182717 11.99511634110451, 48.4030571227284 11.99507610796928, 48.4030589034105 11.99506537913322)))",ladder
3787,3787,6320,1527,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40304198693055 11.99515657423973, 48.4030535613642 11.99515657423973, 48.4030553420463 11.99516998528481, 48.40304198693055 11.99516998528481, 48.40304198693055 11.99515657423973)))",shadow
3788,3788,6321,1527,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40300815397067 11.99514624773502, 48.40299346334336 11.99514048098564, 48.40298794322885 11.9951604634428, 48.40300236675385 11.99516904651165, 48.40300815397067 11.99514624773502)), ((48.40301686150614 11.99511140583992, 48.40300742389101 11.99510362743378, 48.40300128053777 11.9951163679266, 48.40301294400552 11.9951256215477, 48.40301686150614 11.99511140583992)), ((48.40306513579785 11.99503453372955, 48.40304732897685 11.99502648710251, 48.4030428772716 11.99504123925209, 48.40306157443364 11.99505196808815, 48.40306513579785 11.99503453372955)), ((48.40302774147376 11.99507744907379, 48.40301616704012 11.99507074355125, 48.40301260567592 11.99508683680534, 48.40302418010956 11.99509220122337, 48.40302774147376 11.99507744907379)), ((48.40307760057254 11.99515255092621, 48.40306602613889 11.99514450429916, 48.40306157443364 11.99515925644875, 48.40307314886729 11.9951686441803, 48.40307760057254 11.99515255092621)), ((48.40306780682099 11.99518876074791, 48.4030571227284 11.99518205522537, 48.40305 11.99519680737495, 48.40306157443364 11.99520619510651, 48.40306780682099 11.99518876074791)), ((48.40308561364198 11.99511097668648, 48.40307671023149 11.99510293005943, 48.40307314886729 11.99511634110451, 48.40308027159568 11.99512304662704, 48.40308561364198 11.99511097668648)))",window
3789,3789,6322,1527,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4030571227284 11.99507074355125, 48.4030482193179 11.99506806134224, 48.40304554829476 11.9950787901783, 48.4030517806821 11.99508415459633, 48.4030571227284 11.99507074355125)))",unknown
3790,3790,6323,1528,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40400570317748 11.99355102331352, 48.40401104511854 11.99354565889549, 48.40402796126523 11.9935832098217, 48.40402261932417 11.99358857423973, 48.40402618061821 11.9936019852848, 48.40400570317748 11.99362478406143, 48.40398789670727 11.99358186871719, 48.40400570317748 11.99355638773155, 48.40400570317748 11.99355102331352)))",pvmodule
3791,3791,6324,1528,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40401565699432 11.99351671786022, 48.404022272098 11.99353177846384, 48.40400570317748 11.99355102331352, 48.40400125155993 11.99353493005943, 48.40401565699432 11.99351671786022)), ((48.40402751610348 11.99350254238558, 48.40403508385331 11.99351970852327, 48.40403713159738 11.99351930619192, 48.40403722062973 11.99350978434992, 48.40403116642987 11.9934981167407, 48.40402751610348 11.99350254238558)), ((48.40404843870596 11.99355504662704, 48.40404843870596 11.99354163558197, 48.40405378064702 11.99354163558197, 48.40405297935586 11.99354740233135, 48.40405289032351 11.99355504662704, 48.40404843870596 11.99355504662704)))",unknown
3792,3792,6325,1528,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40405336219497 11.99355205596399, 48.40405407445378 11.99355727286053, 48.40405932736249 11.99355633408737, 48.40406048478305 11.99354855568123, 48.40405496477729 11.99353931547117, 48.40405309509791 11.9935442641468, 48.40405297935586 11.99354740233135, 48.40405336219497 11.99355205596399)), ((48.40404238450609 11.99351260066938, 48.40404140515023 11.99350790680361, 48.40403633030622 11.9935073703618, 48.40403748772678 11.99351689220381, 48.40404167224728 11.99351622165155, 48.40404238450609 11.99351260066938)))",shadow
3793,3793,6326,1528,2021-06-03 16:14:13,"MULTIPOLYGON (((48.40403597417682 11.99361807853889, 48.40406624517616 11.99356979877663, 48.40407069679371 11.99357516319466, 48.40403953547086 11.99362478406143, 48.40403597417682 11.99361807853889)))",ladder
3794,3794,6327,1528,2021-06-03 16:14:13,"MULTIPOLYGON (((48.4040876129404 11.9935282245369, 48.40409651617551 11.99351883680534, 48.40410185811656 11.9935282245369, 48.40409117423444 11.99353761226845, 48.4040876129404 11.9935282245369)), ((48.40407514841126 11.99350006134224, 48.40408316132285 11.99349067361069, 48.40408850326391 11.99350274355125, 48.40407960002882 11.9935107901783, 48.40407514841126 11.99350006134224)), ((48.40403330320629 11.99357650429916, 48.40403864514735 11.99356845767212, 48.40404621289719 11.99357744307232, 48.4040432748296 11.99358602614117, 48.40403330320629 11.99357650429916)))",window
