,Unnamed: 0,id,labeler_id,area,geometry,haus
93,95,99,4,"MULTIPOLYGON (((48.40041049966973 11.99386037039696, 48.40045501901281 11.99383354830681, 48.40049775754553 11.99381611394821, 48.40052001718374 11.99395558881699, 48.40047816905582 11.99396765875755, 48.40043988244054 11.9939944808477, 48.40043721128026 11.99398643422066, 48.40041851315437 11.99399313974319, 48.40041139005698 11.99395156550346, 48.4004042669586 11.9939220612043, 48.40041851315437 11.99391535568176, 48.40041049966973 11.99386037039696)))","MULTIPOLYGON (((4499652.896533715 5362509.012538356, 4499650.910818678 5362513.963154803, 4499649.620216989 5362518.715698551, 4499659.947952264 5362521.190192424, 4499660.841355 5362516.536690457, 4499662.827126418 5362512.279145926, 4499662.231284084 5362511.982159389, 4499662.727656109 5362509.902925545, 4499659.649187899 5362509.111066376, 4499657.464451655 5362508.319145159, 4499656.96804618 5362509.903332597, 4499652.896533715 5362509.012538356)))",16.0
94,96,100,4,"MULTIPOLYGON (((48.39736693359499 11.9961328048588, 48.39739364680366 11.99617974351656, 48.39742481219607 11.99622802327883, 48.39728590344284 11.99643321226847, 48.39725740929272 11.9963849325062, 48.39722891512668 11.99634067605746, 48.39726809460087 11.99628300856364, 48.39723960044081 11.9962400932194, 48.39732152110802 11.9961153705002, 48.39735179610383 11.99615426253092, 48.39736693359499 11.9961328048588)))","MULTIPOLYGON (((4499821.147277866 5362170.5637875, 4499824.623236073 5362173.534102388, 4499828.198520393 5362176.999490153, 4499843.392273824 5362161.55248481, 4499839.817000621 5362158.384124874, 4499836.539652909 5362155.215753653, 4499832.269505796 5362159.572610818, 4499829.091464361 5362156.404240561, 4499819.85603916 5362165.51405555, 4499822.736160184 5362168.880458898, 4499821.147277866 5362170.5637875)))",17.0
95,97,101,4,"MULTIPOLYGON (((48.40756572100267 11.98755632922612, 48.40762358799991 11.98754694149457, 48.40765652764583 11.98775213048421, 48.4075986606861 11.98776151821576, 48.40754526275181 11.98779121041298, 48.40751321329675 11.98758468031883, 48.40756572100267 11.98755632922612)))","MULTIPOLYGON (((4499186.229189209 5363304.713927764, 4499185.535154247 5363311.148752164, 4499200.727017642 5363314.809263993, 4499201.421069389 5363308.374445589, 4499203.618455338 5363302.436348397, 4499188.32728609 5363298.874831956, 4499186.229189209 5363304.713927764)))",18.0
96,98,102,4,"MULTIPOLYGON (((48.40036191134642 11.97714812202645, 48.40039218453285 11.97722456498338, 48.4004028691826 11.97724199934197, 48.40041533460446 11.97727820916367, 48.40041266344288 11.97728491468621, 48.40043047118402 11.97733185334397, 48.40039485569548 11.97734124107552, 48.40035211707636 11.9774082963009, 48.4002728724583 11.97722322387887, 48.40031828231071 11.97715885086251, 48.40036191134642 11.97714812202645)))","MULTIPOLYGON (((4498415.417202312 5362503.833537293, 4498421.07848781 5362507.19822396, 4498422.369778643 5362508.385965388, 4498425.051376826 5362509.771324848, 4498425.547809335 5362509.474153205, 4498429.02400594 5362511.453342196, 4498429.717992486 5362507.492762141, 4498434.681813533 5362502.738876992, 4498420.975349317 5362493.930958413, 4498416.21022578 5362498.981834388, 4498415.417202312 5362503.833537293)))",19.0
97,99,103,4,"MULTIPOLYGON (((48.40547237103952 11.99432631459778, 48.4054794934282 11.994546255737, 48.40542696578827 11.99454357352799, 48.40537443809408 11.99455296125954, 48.40536464478917 11.99433704343384, 48.40542251429086 11.99432363238876, 48.40547237103952 11.99432631459778)))","MULTIPOLYGON (((4499687.434959279 5363071.881676689, 4499703.719189431 5363072.672626094, 4499703.520233992 5363066.83165154, 4499704.2149239 5363060.990614764, 4499688.228522732 5363059.902642894, 4499687.236006603 5363066.337701422, 4499687.434959279 5363071.881676689)))",20.0
98,100,117,5,"MULTIPOLYGON (((48.40049314968165 11.99182108980437, 48.40048691698061 11.99190692049284, 48.40048513620875 11.99201420885344, 48.40030569781912 11.99201016868756, 48.40030794909717 11.99189216834326, 48.40031151065322 11.99181170207281, 48.40049314968165 11.99182108980437)))","MULTIPOLYGON (((4499501.896547986 5362518.215941876, 4499508.25190283 5362517.522253839, 4499516.196162725 5362517.323466942, 4499515.895087955 5362497.370259846, 4499507.157622405 5362497.62144397, 4499501.199431392 5362498.018067359, 4499501.896547986 5362518.215941876)))",6.0
99,101,118,5,"MULTIPOLYGON (((48.40071111520122 11.99167111099072, 48.40069775946962 11.99203455031224, 48.40063959263041 11.99202492083714, 48.40057666734315 11.99202382147618, 48.40058735195415 11.99166038215466, 48.400653240339 11.99165367663212, 48.40071111520122 11.99167111099072)))","MULTIPOLYGON (((4499490.793646378 5362542.45443311, 4499517.704630732 5362540.966658964, 4499516.990989126 5362534.498675932, 4499516.908915223 5362527.501501333, 4499489.997837319 5362528.692255257, 4499489.502058663 5362536.018978946, 4499490.793646378 5362542.45443311)))",7.0
100,102,119,5,"MULTIPOLYGON (((48.40160908252185 11.99275576405224, 48.40155298941583 11.99274503521618, 48.40149867698435 11.9927477174252, 48.40150669029755 11.99254789285359, 48.40156202130471 11.99254526938603, 48.40161620545151 11.99255191616711, 48.40160908252185 11.99275576405224)))","MULTIPOLYGON (((4499571.116183066 5362642.299344733, 4499570.321233375 5362636.061956557, 4499570.519314255 5362630.022490587, 4499555.723467554 5362630.914855202, 4499555.529762025 5362637.067585169, 4499556.022455622 5362643.092725189, 4499571.116183066 5362642.299344733)))",8.0
101,103,104,4,"MULTIPOLYGON (((48.40176246811428 11.98132904830659, 48.40178383683586 11.98140549126352, 48.40181410917607 11.98152216735567, 48.40159240838493 11.98164689007486, 48.40156302627987 11.98153021398271, 48.40154521893521 11.98145779433931, 48.40156569738104 11.98144974771227, 48.40155946481143 11.98142158451761, 48.4015808336183 11.98140146795, 48.40160754461427 11.98139610353197, 48.40161110607934 11.98141890230859, 48.40163336523036 11.98140951457704, 48.40162802303502 11.98138537469591, 48.40164850144749 11.98136123481477, 48.40167076058218 11.98136257591928, 48.40167788350322 11.98137866917337, 48.40169569080145 11.98137196365083, 48.40169034861262 11.98135318818773, 48.40171082700003 11.98132636609758, 48.40173753792774 11.98132502499307, 48.40174198974766 11.98134380045618, 48.40176246811428 11.98132904830659)))","MULTIPOLYGON (((4498725.035689269 5362659.49168402, 4498730.696403564 5362661.866519214, 4498739.336371339 5362665.230732445, 4498748.565652815 5362640.575842136, 4498739.925676028 5362637.310607589, 4498734.562937984 5362635.331712597, 4498733.967662022 5362637.609019808, 4498731.882170567 5362636.916456915, 4498730.39320684 5362639.292980545, 4498729.99669818 5362642.26329046, 4498731.684913143 5362642.658923486, 4498730.990384264 5362645.134265656, 4498729.202822249 5362644.540642, 4498727.415934708 5362646.81822605, 4498727.515817654 5362649.293380179, 4498728.707617817 5362650.085156813, 4498728.211577113 5362652.065414349, 4498726.821221565 5362651.471698872, 4498724.835734956 5362653.749327676, 4498724.737133374 5362656.71956029, 4498726.127464562 5362657.214267767, 4498725.035689269 5362659.49168402)))",21.0
102,104,105,4,"MULTIPOLYGON (((48.40837737156083 11.98751174970285, 48.40852337198942 11.98762708469049, 48.40849399388808 11.98769279881135, 48.40847084749328 11.98778533502236, 48.40832573716256 11.98765524788514, 48.40834532263016 11.9875747816147, 48.40837737156083 11.98751174970285)))","MULTIPOLYGON (((4499182.942679136 5363394.968682547, 4499191.48394647 5363411.202383032, 4499196.348552865 5363407.934841204, 4499203.199028794 5363405.359958824, 4499193.565630816 5363389.225385205, 4499187.608672448 5363391.404172071, 4499182.942679136 5363394.968682547)))",22.0
103,105,106,4,"MULTIPOLYGON (((48.40035685031755 12.00180888451793, 48.40045568331066 12.00196847595432, 48.40041739667846 12.00201809682109, 48.40037911001741 12.00207978762843, 48.40028116726508 12.00192153729656, 48.40031945399981 12.00186386980273, 48.40035685031755 12.00180888451793)))","MULTIPOLYGON (((4500241.453649433 5362503.035036681, 4500253.270421582 5362514.025481702, 4500256.944800026 5362509.768200817, 4500261.512917249 5362505.510950681, 4500249.795443922 5362494.619485165, 4500245.525238159 5362498.87676255, 4500241.453649433 5362503.035036681)))",24.0
104,106,107,4,"MULTIPOLYGON (((48.40415048150424 11.99369761414772, 48.40422437815882 11.9938732988382, 48.40418075243596 11.99389877982384, 48.40415404279126 11.99393633075005, 48.40416472665081 11.99396315284019, 48.40409884281443 11.99402618475204, 48.40406679118749 11.99394974179512, 48.40403919115921 11.99388805098778, 48.40409082990959 11.993838430121, 48.40407124280352 11.99378210373169, 48.40411130733057 11.99374052949196, 48.40415048150424 11.99369761414772)))","MULTIPOLYGON (((4499640.8758444 5362924.893008596, 4499653.884256406 5362933.109245061, 4499655.770538049 5362928.25800256, 4499658.550623738 5362925.287736881, 4499660.536634535 5362926.475623723, 4499665.203051019 5362919.149123917, 4499659.542900924 5362915.585434173, 4499654.975041517 5362912.516682166, 4499651.301482873 5362918.259088811, 4499647.130872237 5362916.081337987, 4499644.053007743 5362920.53667167, 4499640.8758444 5362924.893008596)))",25.0
105,107,108,4,"MULTIPOLYGON (((48.40075222909648 12.00024132006789, 48.40075044833392 12.00040895813132, 48.40069969657446 12.00040761702681, 48.40064894476434 12.00040895813132, 48.40064805438126 12.00034324401045, 48.40065250629652 12.00034324401045, 48.4006551774455 12.00032178633833, 48.40065339667954 12.00030435197974, 48.40064805438126 12.00030569308424, 48.40064627361503 12.00024266117239, 48.40069880619225 12.00024266117239, 48.40075222909648 12.00024132006789)))","MULTIPOLYGON (((4500125.380903226 5362546.997959484, 4500137.793777163 5362546.800096673, 4500137.694550687 5362541.156587902, 4500137.793930355 5362535.513076241, 4500132.928076233 5362535.414003237, 4500132.928069939 5362535.909048467, 4500131.339215619 5362536.206055607, 4500130.048276972 5362536.008021627, 4500130.147587395 5362535.413968567, 4500125.480340534 5362535.215895323, 4500125.480273929 5362541.057426536, 4500125.380903226 5362546.997959484)))",23.0
106,108,109,4,"MULTIPOLYGON (((48.39977057257943 11.99338195772644, 48.39984180440573 11.99336586447235, 48.39988721464294 11.99337122889038, 48.39989166662479 11.9935911700296, 48.39984892758287 11.99358580561157, 48.39980618850505 11.99359653444763, 48.39980351731147 11.99355093689438, 48.39977769576655 11.99356032462593, 48.39977769576655 11.99349595160957, 48.39977591496985 11.99345974178787, 48.39977324377469 11.99342487307068, 48.39977057257943 11.99338195772644)))","MULTIPOLYGON (((4499617.466353428 5362437.856423873, 4499616.275315477 5362445.777371097, 4499616.672929733 5362450.826878662, 4499632.958930253 5362451.320679706, 4499632.561352947 5362446.568203222, 4499633.355432711 5362441.815632902, 4499629.979046571 5362441.518856253, 4499630.673962601 5362438.647493073, 4499625.907328997 5362438.647856454, 4499623.226082321 5362438.450041151, 4499620.644132652 5362438.153208666, 4499617.466353428 5362437.856423873)))",3.0
107,109,110,5,"MULTIPOLYGON (((48.39568739125477 11.99544177648947, 48.39566923057239 11.99569418276951, 48.39563129161892 11.99568317530082, 48.39559478229887 11.99568585750983, 48.39561402138773 11.99543400849507, 48.39564999150443 11.99542970654891, 48.39568739125477 11.99544177648947)))","MULTIPOLYGON (((4499769.966657699 5361983.804127852, 4499788.65800606 5361981.783766078, 4499787.842666622 5361977.565063293, 4499788.041097346 5361973.505284442, 4499769.390995325 5361975.645562919, 4499769.072628437 5361979.645390182, 4499769.966657699 5361983.804127852)))",0.0
108,110,111,5,"MULTIPOLYGON (((48.39755080718061 11.99583430822115, 48.39757573941904 11.99586247141581, 48.39760151429284 11.99590071286366, 48.39750628529588 11.99607302482348, 48.39749738091426 11.99606363709193, 48.39745731117767 11.9961306923173, 48.3974118509824 11.99606835092709, 48.39737182896749 11.99601669843417, 48.39747511995338 11.99583430822115, 48.39751608011386 11.99588929350596, 48.39751870363864 11.99589400734112, 48.39755080718061 11.99583430822115)))","MULTIPOLYGON (((4499799.044373682 5362191.011175591, 4499801.129993786 5362193.783499805, 4499803.961913112 5362196.649490505, 4499816.721198505 5362186.059634205, 4499816.025990775 5362185.069512949, 4499820.991267709 5362180.613618384, 4499816.374642372 5362175.55872359, 4499812.54955426 5362171.108513757, 4499799.043985412 5362182.594892214, 4499803.11587555 5362187.14940191, 4499803.464949962 5362187.4411173, 4499799.044373682 5362191.011175591)))",1.0
109,111,112,5,"MULTIPOLYGON (((48.3987555755931 11.99590946458716, 48.39878763056686 11.99597517870803, 48.39882324718064 11.99605698608298, 48.39879564430713 11.99608380817313, 48.39882769925562 11.99615220450301, 48.39880009638451 11.99618036769767, 48.39876982225057 11.99621121310134, 48.39873769847387 11.99614077057049, 48.3987127668049 11.99616222824261, 48.39867721890557 11.99608783148665, 48.39864694469851 11.99602077626128, 48.3987555755931 11.99590946458716)))","MULTIPOLYGON (((4499804.615774713 5362324.979014553, 4499809.481968557 5362328.543253065, 4499815.539854184 5362332.503492179, 4499817.525857066 5362329.434016149, 4499822.590652409 5362332.998254604, 4499824.675965701 5362329.928777171, 4499826.959882654 5362326.562252648, 4499821.743565702 5362322.990363134, 4499823.332359924 5362320.217939126, 4499817.823213449 5362316.265309167, 4499812.857715899 5362312.899085999, 4499804.615774713 5362324.979014553)))",2.0
110,112,113,5,"MULTIPOLYGON (((48.39988722390579 11.99337181994135, 48.39989256628399 11.99358773776705, 48.39984803577038 11.99358730758831, 48.39980441697222 11.99359444328958, 48.39980352657436 11.99354616352731, 48.3997768146311 11.99355018684084, 48.39977770502943 11.99349520155603, 48.3997768039528 11.99345587934658, 48.39977502315609 11.99342369283841, 48.3997768146311 11.99345630952532, 48.3997723626392 11.99338254877741, 48.39984270406578 11.99336645552332, 48.39988722390579 11.99337181994135)))","MULTIPOLYGON (((4499616.716695316 5362450.827905251, 4499632.704789366 5362451.420739401, 4499632.672562294 5362446.469026847, 4499633.200573812 5362441.618653232, 4499629.625592956 5362441.519913121, 4499629.923281821 5362438.54956932, 4499625.851789804 5362438.648890727, 4499622.940087459 5362438.548916558, 4499620.55675525 5362438.351079532, 4499622.971941029 5362438.550101508, 4499617.510134583 5362438.055471952, 4499616.319088855 5362445.877408287, 4499616.716695316 5362450.827905251)))",3.0
111,113,114,5,"MULTIPOLYGON (((48.40027957231135 11.99444968921131, 48.40028343808712 11.99451132859394, 48.40028610925546 11.99458777155087, 48.40015076988229 11.99459447707341, 48.40014868488015 11.99452210885471, 48.40014601370459 11.99446310025638, 48.40027957231135 11.99444968921131)))","MULTIPOLYGON (((4499696.532392457 5362494.450675068, 4499701.096590836 5362494.880251365, 4499706.756930669 5362495.176924562, 4499707.252512215 5362480.127391913, 4499701.893881775 5362479.895879788, 4499697.524480389 5362479.599127837, 4499696.532392457 5362494.450675068)))",4.0
112,114,116,5,"MULTIPOLYGON (((48.40085368816317 11.99691684938167, 48.40089998787577 11.99711265063975, 48.40085546892215 11.99713276720736, 48.40079848460459 11.99717031813357, 48.40078512889594 11.99711935616229, 48.40079136156041 11.99711667395328, 48.40078780003797 11.99710460401271, 48.40079492308264 11.99710058069919, 48.40079314232158 11.99708314634059, 48.40078512889594 11.99708851075862, 48.40077800584989 11.99705498314593, 48.40078245775381 11.99705095983241, 48.40077978661152 11.99703218436931, 48.40077266356472 11.99703486657832, 48.40077088280286 11.99702681995128, 48.40076424613146 11.99702992285893, 48.4007486232744 11.99697585797999, 48.4008056076478 11.99693428374026, 48.40085368816317 11.99691684938167)))","MULTIPOLYGON (((4499879.218634232 5362558.282569669, 4499893.716990641 5362563.430571849, 4499895.206386383 5362558.480097795, 4499897.986682069 5362552.143460155, 4499894.213129024 5362550.658438102, 4499894.014543586 5362551.351505398, 4499893.120805837 5362550.955496635, 4499892.822920587 5362551.747575642, 4499891.531977149 5362551.549596474, 4499891.929162187 5362550.658505626, 4499889.446565615 5362549.866509719, 4499889.148671834 5362550.361562706, 4499887.758422018 5362550.06457856, 4499887.957003719 5362549.272502075, 4499887.361180085 5362549.074502636, 4499887.590914318 5362548.336509287, 4499883.58759129 5362546.599398366, 4499880.50940037 5362552.936058674, 4499879.218634232 5362558.282569669)))",5.0
113,115,120,5,"MULTIPOLYGON (((48.40204962942562 11.99706295768684, 48.40196949709209 11.99706832210487, 48.40189292607764 11.99708441535896, 48.40187868029479 11.9968577686972, 48.4019561416909 11.99683765212959, 48.40201668614821 11.99683496992058, 48.40201935722556 11.99693957607216, 48.40204428727397 11.99697176258034, 48.40204962942562 11.99706295768684)))","MULTIPOLYGON (((4499890.041301613 5362691.268839917, 4499890.438235809 5362682.358249791, 4499891.629589115 5362673.843648648, 4499874.847710493 5362672.260067292, 4499873.358483428 5362680.873690689, 4499873.160104854 5362687.606137136, 4499880.905553959 5362687.902905464, 4499883.288852788 5362690.675009067, 4499890.041301613 5362691.268839917)))",9.0
114,116,121,5,"MULTIPOLYGON (((48.40924666141959 11.98795353194, 48.40928049024622 11.98815469761612, 48.40928939256528 11.98815469761612, 48.40930096557775 11.9882244350505, 48.40926713676471 11.98823650499107, 48.40923330792918 11.98824589272262, 48.4091834548674 11.98827003260376, 48.40916565019064 11.98815335651161, 48.40915941855229 11.98811044116737, 48.40915674784992 11.98808630128624, 48.40914784550764 11.98803802152397, 48.40913937119589 11.98798953737423, 48.40918701580202 11.98796157856704, 48.40924666141959 11.98795353194)))","MULTIPOLYGON (((4499215.664251654 5363491.62737168, 4499230.557767577 5363495.386884281, 4499230.55791249 5363496.37680816, 4499235.72099 5363497.662955511, 4499236.614020312 5363493.901114781, 4499237.308478887 5363490.139300537, 4499239.09483202 5363484.595459335, 4499230.456611607 5363482.61686538, 4499227.2793388 5363481.924383056, 4499225.492136174 5363481.62766809, 4499221.917671791 5363480.638269208, 4499218.328081714 5363479.696471144, 4499216.258982628 5363484.994784149, 4499215.664251654 5363491.62737168)))",10.0
115,117,123,5,"MULTIPOLYGON (((48.40459569141343 11.99276067040861, 48.40454583380539 11.99277274034917, 48.40449241488539 11.99279419802129, 48.40446659572061 11.99255279920995, 48.40451823403704 11.99253268264234, 48.4045689819866 11.99253000043332, 48.40459569141343 11.99276067040861)))","MULTIPOLYGON (((4499571.508117241 5362974.405167609, 4499572.401299295 5362968.86100754, 4499573.989518892 5362962.920776007, 4499556.116039297 5362960.051289923, 4499554.62711558 5362965.793517419, 4499554.429028048 5362971.436622668, 4499571.508117241 5362974.405167609)))",11.0
116,118,124,5,"MULTIPOLYGON (((48.40477946506847 11.98968536531922, 48.40480350345374 11.98976314938065, 48.40482333141943 11.98983355607197, 48.40471358202835 11.98991201198098, 48.40469488547442 11.98983556902406, 48.40467975016379 11.98979801809785, 48.40465660203298 11.98973096287247, 48.40467262766312 11.98971486961839, 48.40468776297586 11.98975242054459, 48.40477946506847 11.98968536531922)))","MULTIPOLYGON (((4499343.81485697 5362994.864703062, 4499349.574309716 5362997.537006587, 4499354.787480151 5362999.741192254, 4499360.594829763 5362987.536522148, 4499354.934741282 5362985.458197889, 4499352.154262749 5362983.775523148, 4499347.189172677 5362981.202111888, 4499345.997852795 5362982.984285347, 4499348.778333541 5362984.666957302, 4499343.81485697 5362994.864703062)))",12.0
117,119,125,5,"MULTIPOLYGON (((48.40335999174618 11.98599213575061, 48.40337245644339 11.98604577993091, 48.40338581147272 11.9861155173653, 48.40331903629103 11.98614502166446, 48.40332081696368 11.98615977381404, 48.40328698417268 11.98617720817264, 48.40328342282494 11.98616379712757, 48.40322252883358 11.98619245733425, 48.40321308615619 11.98612356399234, 48.40320329243512 11.98606991981205, 48.40326917743153 11.98603907440837, 48.40326828709431 11.9860256633633, 48.40329410686739 11.98601091121372, 48.40329677787767 11.98602298115429, 48.40335999174618 11.98599213575061)))","MULTIPOLYGON (((4499070.341259697 5362837.062799857, 4499074.313416485 5362838.44816104, 4499079.477162601 5362839.932322182, 4499081.660433512 5362832.506657193, 4499082.752745359 5362832.704476557, 4499084.042971183 5362828.942104918, 4499083.049922567 5362828.546260129, 4499085.170816652 5362821.774585822, 4499080.069629088 5362820.725455657, 4499076.097512857 5362819.637098511, 4499073.814928974 5362826.963795666, 4499072.821931026 5362826.864964524, 4499071.730152828 5362829.736270016, 4499072.623886765 5362830.033126099, 4499070.341259697 5362837.062799857)))",13.0
118,120,126,5,"MULTIPOLYGON (((48.40234792161023 11.98636540635916, 48.40238531643673 11.98645928367468, 48.40241469806684 11.98643648489805, 48.40249572004975 11.98663228615614, 48.40244764108644 11.98665642603727, 48.402404904192 11.98671409353109, 48.40232595053594 11.98652102793858, 48.40228737754716 11.98642307385298, 48.40231943029541 11.98638820513578, 48.40234792161023 11.98636540635916)))","MULTIPOLYGON (((4499097.959814593 5362724.517560454, 4499104.911505726 5362728.67462582, 4499103.223960777 5362731.942097655, 4499117.723219682 5362740.949175311, 4499119.509724949 5362735.602579699, 4499123.778825786 5362730.849603045, 4499109.482147188 5362722.072470494, 4499102.228571136 5362717.784440935, 4499099.647375494 5362721.349088633, 4499097.959814593 5362724.517560454)))",14.0
119,121,127,5,"MULTIPOLYGON (((48.41173431545642 11.9881463191627, 48.4117636916858 11.98821873880611, 48.41177348375851 11.98821471549258, 48.41179751883801 11.98827506519542, 48.4117806052647 11.98828311182246, 48.41181799315606 11.98836894251094, 48.41176725243972 11.98840112901912, 48.41172452337619 11.98845343209491, 48.41169781769324 11.98838905907855, 48.41169158636519 11.9883984468101, 48.41165241800003 11.98829786397205, 48.41165686895215 11.98829384065852, 48.41163194361533 11.98823885537372, 48.41167734332682 11.98817984677539, 48.41173431545642 11.9881463191627)))","MULTIPOLYGON (((4499229.9774574 5363768.248537579, 4499235.339138861 5363771.514346591, 4499235.041452806 5363772.60325351, 4499239.509508089 5363775.275268939, 4499240.104924725 5363773.394419127, 4499246.459537866 5363777.550979692, 4499248.841484328 5363771.90834771, 4499252.712786881 5363767.156387952, 4499247.946843886 5363764.187437809, 4499248.641716297 5363763.494424067, 4499241.194961165 5363759.140032908, 4499240.897187466 5363759.635015041, 4499236.826233293 5363756.863945615, 4499232.458571854 5363761.912960608, 4499229.9774574 5363768.248537579)))",15.0
120,122,128,5,"MULTIPOLYGON (((48.40052303357103 11.99395580477392, 48.40047673351534 11.99396653360998, 48.40043577573861 11.99399201459562, 48.40043399496498 11.99398396796857, 48.40041707761218 11.99399067349111, 48.40040987323549 11.99395208801434, 48.40040461219076 11.99392093605672, 48.40041974877355 11.99391557163869, 48.40040906412734 11.99385253972684, 48.40045358347169 11.99383376426374, 48.40049891188379 11.99382468308613, 48.40052303357103 11.99395580477392)))","MULTIPOLYGON (((4499659.963966709 5362521.525608305, 4499660.758031 5362516.377066731, 4499662.644477985 5362511.822500647, 4499662.048642552 5362511.624523574, 4499662.545028443 5362509.743308575, 4499659.687865897 5362508.942395737, 4499657.38114152 5362508.357540298, 4499656.984046738 5362510.040730154, 4499652.316691191 5362508.852950263, 4499650.926797912 5362513.803523976, 4499650.254736925 5362518.844013002, 4499659.963966709 5362521.525608305)))",16.0
121,123,129,5,"MULTIPOLYGON (((48.39736539503123 11.99613515266979, 48.39742416407361 11.9962276888808, 48.39728792664438 11.99643153676593, 48.39725587072565 11.99638459810817, 48.39722648611573 11.99634570607746, 48.39726833691868 11.99628267416561, 48.39724073320146 11.99624378213489, 48.39732087298422 11.99611637720668, 48.39734847665796 11.99615795144641, 48.39736539503123 11.99613515266979)))","MULTIPOLYGON (((4499821.321127396 5362170.392694646, 4499828.1737551 5362176.92742112, 4499843.268210327 5362161.777465924, 4499839.792231538 5362158.213039958, 4499836.912119128 5362154.945637311, 4499832.244744468 5362159.599557118, 4499829.364636492 5362156.53019035, 4499819.93058336 5362165.441982186, 4499823.009311106 5362168.511331051, 4499821.321127396 5362170.392694646)))",17.0
122,124,130,5,"MULTIPOLYGON (((48.407626001961 11.98754963932628, 48.40765710922772 11.98774679745839, 48.40759929412557 11.98775751052494, 48.40754676867499 11.98778567371959, 48.40751115816918 11.98758584914798, 48.40756457391855 11.98755902705784, 48.407626001961 11.98754963932628)))","MULTIPOLYGON (((4499185.734931487 5363311.417149944, 4499200.332193473 5363314.873994853, 4499201.124367774 5363308.444928006, 4499203.208567126 5363302.603866601, 4499188.413786198 5363298.646291761, 4499186.428905599 5363304.586343057, 4499185.734931487 5363311.417149944)))",18.0
123,125,131,5,"MULTIPOLYGON (((48.40036036650447 11.97714996119922, 48.40043515905229 11.97732832809871, 48.40039420124211 11.97733905693477, 48.40034968184581 11.97740477105564, 48.40027310839302 11.97722506305164, 48.40031762785635 11.97716203113979, 48.40036036650447 11.97714996119922)))","MULTIPOLYGON (((4498415.553336299 5362503.66171407, 4498428.763125139 5362511.974700053, 4498429.556244284 5362507.420034569, 4498434.420704743 5362502.468158432, 4498421.111540942 5362493.95715458, 4498416.445692423 5362498.908991948, 4498415.553336299 5362503.66171407)))",19.0
124,126,132,5,"MULTIPOLYGON (((48.40547441935018 11.99432960422351, 48.40547976114157 11.99454686315372, 48.40542723350192 11.9945428398402, 48.40537381550764 11.99455222757175, 48.40536580280366 11.99433899195506, 48.40542278200454 11.99432423980548, 48.40547441935018 11.99432960422351)))","MULTIPOLYGON (((4499687.678534238 5363072.109429436, 4499703.764163709 5363072.70239255, 4499703.465914448 5363066.861424281, 4499704.160598071 5363060.921387593, 4499688.372797685 5363060.031402722, 4499687.280981018 5363066.367467781, 4499687.678534238 5363072.109429436)))",20.0
125,127,133,5,"MULTIPOLYGON (((48.40176454995755 11.98133189280131, 48.40178413795187 11.98140431244472, 48.40181084884106 11.98152232964137, 48.40159181913553 11.98164437015155, 48.40156421776425 11.98152903516391, 48.40154552005261 11.98145795662501, 48.40156599849833 11.98144990999797, 48.40155976592876 11.98142174680331, 48.40158202510228 11.98139894802669, 48.40160428426601 11.98139626581767, 48.40161318792878 11.98142442901233, 48.40163277598143 11.98141101796725, 48.401627433786 11.9813828547726, 48.40164791219872 11.98136273820499, 48.40167284242918 11.98136139710048, 48.40167729425477 11.98138419587711, 48.40169777264743 11.98137212593654, 48.40169243045883 11.9813479860554, 48.40171201848095 11.98132518727878, 48.40173516795189 11.98132384617427, 48.40174229086392 11.9813466449509, 48.40176454995755 11.98133189280131)))","MULTIPOLYGON (((4498725.246362089 5362659.723131824, 4498730.609126762 5362661.900023264, 4498739.34830319 5362664.868185993, 4498748.379051343 5362640.510361779, 4498739.838421849 5362637.443118923, 4498734.574962177 5362635.365193524, 4498733.979686214 5362637.642500721, 4498731.894194772 5362636.949937828, 4498730.20665156 5362639.425515271, 4498730.008629484 5362641.900742527, 4498732.094188903 5362642.890325698, 4498731.101686505 5362645.068716096, 4498729.016220684 5362644.475162324, 4498727.527236875 5362646.752676436, 4498727.42858722 5362649.524898499, 4498729.116823441 5362650.019537325, 4498728.223647822 5362652.296909218, 4498726.436087773 5362651.703287178, 4498724.748481382 5362653.881838861, 4498724.649786572 5362656.456043608, 4498726.338090843 5362657.24770183, 4498725.246362089 5362659.723131824)))",21.0
126,128,134,5,"MULTIPOLYGON (((48.40837802016971 11.98751471773702, 48.40852402059644 11.98762737051565, 48.40849286200397 11.98769174353201, 48.40846882536243 11.98778159753401, 48.40832816626948 11.98765687481481, 48.4083486419844 11.98757506743986, 48.40837802016971 11.98751471773702)))","MULTIPOLYGON (((4499183.1624275 5363395.040772813, 4499191.505118413 5363411.274503862, 4499196.270406681 5363407.808989396, 4499202.922291858 5363405.135142933, 4499193.686121311 5363389.495479613, 4499187.629890236 5363391.773275724, 4499183.1624275 5363395.040772813)))",22.0
127,129,135,5,"MULTIPOLYGON (((48.40074922903533 12.00024226975701, 48.40074922903533 12.00040454340241, 48.40069847727465 12.00040320229791, 48.40064950622949 12.00040588450692, 48.40064772546333 12.00024361086152, 48.40069847727465 12.00024092865251, 48.40074922903533 12.00024226975701)))","MULTIPOLYGON (((4500125.451227387 5362546.6643587, 4500137.466887463 5362546.664508362, 4500137.367660659 5362541.020999461, 4500137.566340498 5362535.575507104, 4500125.550659196 5362535.377339132, 4500125.351988631 5362541.020850009, 4500125.451227387 5362546.6643587)))",23.0
