,Unnamed: 0,id,pv_area_id,obstacle,type,geometry,Labeler,haus
482,483,485,108,"MULTIPOLYGON (((48.40069613504556 12.000352631742, 48.40068188892754 12.00035933726454, 48.40066497165724 12.00036336057806, 48.40065250629652 12.00036336057806, 48.4006516159135 12.00037543051863, 48.40067120433642 12.00037677162314, 48.40068723122226 12.0003700661006, 48.40069791581003 12.00036470168257, 48.40069613504556 12.000352631742)))",ladder,"MULTIPOLYGON (((4500133.623129808 5362540.760498354, 4500134.119665679 5362539.176361203, 4500134.417599412 5362537.29519403, 4500134.4176174 5362535.909067603, 4500135.311347177 5362535.81007023, 4500135.410621695 5362537.988270085, 4500134.914082773 5362539.770425405, 4500134.516854947 5362540.95852781, 4500133.623129808 5362540.760498354)))",4,23.0
483,484,486,109,"MULTIPOLYGON (((48.39984358520011 11.9934476718473, 48.3998239964585 11.99345035405632, 48.399824886856 11.99346376510139, 48.39983824281678 11.99346376510139, 48.39984358520011 11.9934476718473)))",unknown,"MULTIPOLYGON (((4499622.33292004 5362445.974920914, 4499622.53136125 5362443.796671895, 4499623.524416647 5362443.895605907, 4499623.524531115 5362445.380765296, 4499622.33292004 5362445.974920914)))",4,3.0
484,485,487,109,"MULTIPOLYGON (((48.39983468122759 11.99336586447235, 48.39983913321404 11.99344096632477, 48.3998239964585 11.99344096632477, 48.3998204348683 11.99343157859321, 48.39981242128947 11.99343157859321, 48.39980885969845 11.99340877981659, 48.39977413417311 11.9934114620256, 48.39977057257943 11.99338463993545, 48.39983468122759 11.99336586447235)), ((48.39983824281678 11.99350265713211, 48.39983913321404 11.99357507677551, 48.39981509248254 11.99357641788002, 48.39981153089173 11.99353886695381, 48.39977769576655 11.99354959578987, 48.39977680536823 11.99351606817718, 48.39983824281678 11.99350265713211)))",pvmodule,"MULTIPOLYGON (((4499616.275253415 5362444.985286195, 4499621.836358045 5362445.479906273, 4499621.836227814 5362443.796725635, 4499621.141063686 5362443.400736887, 4499621.140994631 5362442.50964099, 4499619.452782237 5362442.113729401, 4499619.651091596 5362438.252296535, 4499617.664963189 5362437.856408358, 4499616.275253415 5362444.985286195)), ((4499626.404368834 5362445.380544065, 4499631.766832761 5362445.479146622, 4499631.865935397 5362442.805851985, 4499629.08537103 5362442.410020242, 4499629.879523667 5362438.647553359, 4499627.396894434 5362438.548731737, 4499626.404368834 5362445.380544065)))",4,3.0
485,486,488,109,"MULTIPOLYGON (((48.39985605075902 11.99340877981659, 48.39985783155291 11.9934288963842, 48.39984358520011 11.99342621417518, 48.39984269480294 11.9934114620256, 48.39985605075902 11.99340877981659)))",chimney,"MULTIPOLYGON (((4499619.453190455 5362447.36129248, 4499620.942776522 5362447.559197953, 4499620.744044224 5362445.975043932, 4499619.651684402 5362445.876118163, 4499619.453190455 5362447.36129248)))",4,3.0
486,487,489,109,"MULTIPOLYGON (((48.39988810503932 11.99341816754814, 48.39986050274361 11.99341280313011, 48.39985961234672 11.9934288963842, 48.39988454345364 11.99343560190674, 48.39988810503932 11.99341816754814)))",ladder,"MULTIPOLYGON (((4499620.148600299 5362450.92561816, 4499619.751143083 5362447.856322185, 4499620.942791874 5362447.757219099, 4499621.439530103 5362450.52947596, 4499620.148600299 5362450.92561816)))",4,3.0
487,488,490,110,"MULTIPOLYGON (((48.39564286773932 11.99561343786643, 48.39564999150443 11.99561343786643, 48.39564999150443 11.995625507807, 48.39564197726862 11.995625507807, 48.39564286773932 11.99561343786643)), ((48.39561437266898 11.99552224275992, 48.39562060596699 11.99552358386443, 48.3956197154959 11.99553163049147, 48.39561437266898 11.99553028938697, 48.39561437266898 11.99552224275992)))",unknown,"MULTIPOLYGON (((4499782.678456992 5361978.852557388, 4499782.678495819 5361979.644706982, 4499783.572311925 5361979.644663244, 4499783.572268385 5361978.753494944, 4499782.678456992 5361978.852557388)), ((4499775.92501973 5361975.684292948, 4499776.024367486 5361976.377419247, 4499776.620240274 5361976.278370624, 4499776.52089755 5361975.684263064, 4499775.92501973 5361975.684292948)))",5,0.0
488,489,491,110,"MULTIPOLYGON (((48.39565622479805 11.99548066852019, 48.39568026749493 11.99548469183371, 48.39567902574408 11.99550776924298, 48.39565533432758 11.99550212619231, 48.39565622479805 11.99548066852019)), ((48.39565088197498 11.99557588694022, 48.39567136279371 11.99557856914923, 48.39567047232349 11.99560136792586, 48.39564874975279 11.99559762324498, 48.39565088197498 11.99557588694022)))",dormer,"MULTIPOLYGON (((4499772.846553833 5361980.338328213, 4499773.144628031 5361983.01181684, 4499774.853572971 5361982.873650049, 4499774.435555052 5361980.239229117, 4499772.846553833 5361980.338328213)), ((4499779.897739504 5361979.743862653, 4499780.096477965 5361982.021282251, 4499781.784791699 5361981.922180327, 4499781.507367817 5361979.506684004, 4499779.897739504 5361979.743862653)))",5,0.0
489,490,492,110,"MULTIPOLYGON (((48.39563752491485 11.99555308816359, 48.39564553915135 11.9955544292681, 48.39564553915135 11.99556381699965, 48.39563752491485 11.99556247589515, 48.39563752491485 11.99555308816359)))",chimney,"MULTIPOLYGON (((4499778.209346252 5361978.258665933, 4499778.308703544 5361979.149829363, 4499779.003893909 5361979.149794797, 4499778.904536728 5361978.258631355, 4499778.209346252 5361978.258665933)))",5,0.0
490,491,493,110,"MULTIPOLYGON (((48.39563129161892 11.99543507096694, 48.39563129161892 11.9954471409075, 48.3956277297352 11.9954645752661, 48.39563307256069 11.99547664520667, 48.39563485350239 11.9954820096247, 48.395630401148 11.99549273846076, 48.39562594879322 11.99549676177428, 48.39561081078406 11.99549542066977, 48.39561615361134 11.99543507096694, 48.39563129161892 11.99543507096694)))",tree,"MULTIPOLYGON (((4499769.469773279 5361977.565976854, 4499770.363589711 5361977.565931036, 4499771.654637709 5361977.169790174, 4499772.548484386 5361977.763857076, 4499772.945746166 5361977.961874356, 4499773.74022456 5361977.466740476, 4499774.038138355 5361976.971631739, 4499773.938740308 5361975.288317958, 4499769.469686853 5361975.882658227, 4499769.469773279 5361977.565976854)))",5,0.0
491,492,494,111,"MULTIPOLYGON (((48.39750469307067 11.99597780640345, 48.39750914526104 11.99598317082148, 48.39750647394687 11.99598987634402, 48.39750202175626 11.99598317082148, 48.39750469307067 11.99597780640345)), ((48.39747797992031 11.9960234039567, 48.39748243211299 11.99602742727023, 48.39747887035886 11.99603413279276, 48.39747441816585 11.99603145058375, 48.39747797992031 11.9960234039567)))",unknown,"MULTIPOLYGON (((4499809.670231239 5362185.882889324, 4499810.06749028 5362186.37794731, 4499810.56402359 5362186.080880062, 4499810.067455275 5362185.585826406, 4499809.670231239 5362185.882889324)), ((4499813.046617421 5362182.912286677, 4499813.344567042 5362183.407349482, 4499813.841096474 5362183.011267206, 4499813.642456226 5362182.516200012, 4499813.046617421 5362182.912286677)))",5,1.0
492,493,495,111,"MULTIPOLYGON (((48.39751537832689 11.99588929350596, 48.3974118509824 11.99606566871807, 48.39737557938057 11.99601669843417, 48.39747530860449 11.99583564932566, 48.39751537832689 11.99588929350596)))",pvmodule,"MULTIPOLYGON (((4499803.115872006 5362187.071364462, 4499816.176023429 5362175.558732152, 4499812.549572507 5362171.525552928, 4499799.143295727 5362182.615865298, 4499803.115872006 5362187.071364462)))",5,1.0
493,494,496,111,"MULTIPOLYGON (((48.39749400781221 11.99594427879076, 48.39750024087992 11.99595232541781, 48.39749400781221 11.9959684186719, 48.39748688430532 11.99596171314936, 48.39749400781221 11.99594427879076)), ((48.39744681456048 11.99601133401614, 48.39745126675588 11.99601803953867, 48.39744503368217 11.99602876837473, 48.39743969104697 11.9960220628522, 48.39744681456048 11.99601133401614)))",chimney,"MULTIPOLYGON (((4499807.187445858 5362184.694818258, 4499807.783332636 5362185.38789756, 4499808.975013468 5362184.694738638, 4499808.478431684 5362183.902639563, 4499807.187445858 5362184.694818258)), ((4499812.152681467 5362179.446793914, 4499812.649250137 5362179.941848281, 4499813.443695079 5362179.248707024, 4499812.947122093 5362178.654637286, 4499812.152681467 5362179.446793914)))",5,1.0
494,495,497,111,"MULTIPOLYGON (((48.3975928463674 11.99591343338709, 48.39757236632217 11.99591209228259, 48.39756168107792 11.99593489105921, 48.39754921495679 11.99593757326823, 48.39753674883261 11.99595232541781, 48.39753585839507 11.99598048861247, 48.39754209145763 11.99600596959811, 48.3975928463674 11.99591343338709)))",tree,"MULTIPOLYGON (((4499804.903827376 5362195.685590229, 4499804.804415507 5362193.408250532, 4499806.492617957 5362192.219994679, 4499806.691174235 5362190.833775547, 4499807.783513666 5362189.447516161, 4499809.869003084 5362189.348408494, 4499811.75590888 5362190.041430697, 4499804.903827376 5362195.685590229)))",5,1.0
495,496,498,111,"MULTIPOLYGON (((48.39750202175626 11.99594964320879, 48.39751003569908 11.99594964320879, 48.3975180496406 11.99595634873133, 48.3975162687648 11.99596305425387, 48.39751181657508 11.9959684186719, 48.39749555224883 11.99596776808903, 48.39750202175626 11.99594964320879)), ((48.39745215719493 11.99601669843417, 48.39745571895094 11.99601669843417, 48.39746017114557 11.99601938064318, 48.39745660938991 11.99602876837473, 48.3974483589985 11.99602811779187, 48.3974485954387 11.99602876837473, 48.39745215719493 11.99601669843417)), ((48.39752784445631 11.99587990577441, 48.39753674883261 11.99589331681948, 48.39754209145763 11.99592013890963, 48.3975195940765 11.99589400734112, 48.39752784445631 11.99587990577441)))",shadow,"MULTIPOLYGON (((4499807.584722875 5362185.585936662, 4499807.584762644 5362186.477072673, 4499808.081348738 5362187.3681864, 4499808.577886259 5362187.170134122, 4499808.975101359 5362186.675040998, 4499808.926845177 5362184.866479347, 4499807.584722875 5362185.585936662)), ((4499812.549945074 5362180.040867842, 4499812.549962403 5362180.436928692, 4499812.748602819 5362180.931996026, 4499813.443751195 5362180.535904869, 4499813.395535242 5362179.618478308, 4499813.443712345 5362179.644767933, 4499812.549945074 5362180.040867842)), ((4499802.420770241 5362188.457607223, 4499803.413907615 5362189.447712697, 4499805.400118925 5362190.041713231, 4499803.464954452 5362187.540132387, 4499802.420770241 5362188.457607223)))",5,1.0
496,497,499,112,"MULTIPOLYGON (((48.39876804141861 11.99614415787597, 48.39877427433022 11.99615622781653, 48.3987644797545 11.99616695665259, 48.39875913725785 11.99615488671203, 48.39876804141861 11.99614415787597)), ((48.3987520139281 11.99610928915877, 48.39875817804997 11.9961246773164, 48.39874934267917 11.99613342903991, 48.39874400018095 11.99612001799483, 48.3987520139281 11.99610928915877)))",window,"MULTIPOLYGON (((4499821.994532895 5362326.364434117, 4499822.888323445 5362327.057485269, 4499823.682732486 5362325.968312588, 4499822.788946015 5362325.374273875, 4499821.994532895 5362326.364434117)), ((4499819.412479439 5362324.582314909, 4499820.55197944 5362325.267705945, 4499821.199990432 5362324.285201007, 4499820.206896557 5362323.691166718, 4499819.412479439 5362324.582314909)))",5,2.0
497,498,500,112,"MULTIPOLYGON (((48.3987644797545 11.99596310876746, 48.39877242470671 11.99598117913411, 48.39874571222201 11.99600531901524, 48.39873769847387 11.99599190797016, 48.3987644797545 11.99596310876746)), ((48.39877694557783 11.99599663638015, 48.39878763056686 11.99601809405227, 48.39876091809013 11.99604357503791, 48.3987520139281 11.9960247995748, 48.39877694557783 11.99599663638015)), ((48.39878228807262 11.99616025113006, 48.39879386347605 11.99618439101119, 48.39878317848834 11.99619511984725, 48.39877338391432 11.99617500327964, 48.39878228807262 11.99616025113006)))",pvmodule,"MULTIPOLYGON (((4499808.588092976 5362325.96896351, 4499809.926216418 5362326.852368761, 4499811.713608833 5362323.881909161, 4499810.720500801 5362322.990838293, 4499808.588092976 5362325.96896351)), ((4499811.070824962 5362327.355031104, 4499812.65978596 5362328.543113192, 4499814.54648612 5362325.572651021, 4499813.156147061 5362324.582584537, 4499811.070824962 5362327.355031104)), ((4499823.186281225 5362327.948586705, 4499824.973857202 5362329.235676429, 4499825.768262235 5362328.047491805, 4499824.278614795 5362326.958414473, 4499823.186281225 5362327.948586705)))",5,2.0
498,499,501,112,"MULTIPOLYGON (((48.39881612385987 11.9961320879354, 48.39879475389159 11.99615488671203, 48.39876893183459 11.99609856032271, 48.39878852098247 11.99607978485961, 48.39879297306051 11.99608246706863, 48.39881612385987 11.9961320879354)), ((48.39872975351623 11.99594701551337, 48.39873776726562 11.99596579097648, 48.39873598643253 11.99599127196212, 48.39872441101592 11.9959872486486, 48.39871461643057 11.99596444987197, 48.39872975351623 11.99594701551337)), ((48.3987101643457 11.99596713208098, 48.39871728768131 11.99598054312606, 48.39871810930642 11.99601202453778, 48.39870386263444 11.99600934232876, 48.39869406804514 11.99598922576115, 48.3987101643457 11.99596713208098)))",dormer,"MULTIPOLYGON (((4499821.100997292 5362331.711153884, 4499822.789112158 5362329.334780287, 4499818.618104835 5362326.463589911, 4499817.227902726 5362328.641927878, 4499817.426537546 5362329.136982524, 4499821.100997292 5362331.711153884)), ((4499807.396238443 5362322.107520617, 4499808.786574716 5362322.998573384, 4499810.673396912 5362322.800464412, 4499810.375419416 5362321.513311799, 4499808.687153433 5362320.424246081, 4499807.396238443 5362322.107520617)), ((4499808.885745323 5362319.929173335, 4499809.878849802 5362320.721231586, 4499812.210008726 5362320.812492223, 4499812.0113254 5362319.228296327, 4499810.521673003 5362318.139220923, 4499808.885745323 5362319.929173335)))",5,2.0
499,500,502,112,"MULTIPOLYGON (((48.39872441101592 11.99601809405227, 48.39872797268285 11.99602882288833, 48.39872263018236 11.99603418730636, 48.39871995893191 11.9960234584703, 48.39872441101592 11.99601809405227)))",chimney,"MULTIPOLYGON (((4499812.659478504 5362321.513211446, 4499813.453951105 5362321.909227788, 4499813.851152888 5362321.315133926, 4499813.056684555 5362321.018130256, 4499812.659478504 5362321.513211446)))",5,2.0
500,501,503,112,"MULTIPOLYGON (((48.39881701427501 11.9961320879354, 48.39882324718064 11.99614549898047, 48.39879920596906 11.99615220450301, 48.39881701427501 11.9961320879354)), ((48.39873509601596 11.9959510388269, 48.39874043851513 11.99594701551337, 48.39873954809864 11.99596310876746, 48.39873509601596 11.9959510388269)), ((48.39872708226614 11.99602211736579, 48.39873064393287 11.99602077626128, 48.39873153434951 11.99602882288833, 48.39872708226614 11.99603418730636, 48.39872530143268 11.99602882288833, 48.39872708226614 11.99602211736579)))",shadow,"MULTIPOLYGON (((4499821.101001475 5362331.810166467, 4499822.094098001 5362332.50321264, 4499822.590519384 5362329.829851729, 4499821.101001475 5362331.810166467)), ((4499807.694185666 5362322.701583795, 4499807.39629151 5362323.295673506, 4499808.587969737 5362323.196607677, 4499807.694185666 5362322.701583795)), ((4499812.957412231 5362321.810236699, 4499812.858122626 5362322.20629205, 4499813.453968371 5362322.305278789, 4499813.851174436 5362321.810197728, 4499813.453938156 5362321.612189516, 4499812.957412231 5362321.810236699)))",5,2.0
501,502,504,113,"MULTIPOLYGON (((48.39986067162953 11.9934837814704, 48.39987046599423 11.9934851225749, 48.39986957559751 11.99349853361998, 48.39986067162953 11.99349719251547, 48.39986067162953 11.9934837814704)))",window,"MULTIPOLYGON (((4499625.006874519 5362447.874695859, 4499625.106262864 5362448.963804395, 4499626.099302139 5362448.864717669, 4499625.999921571 5362447.874619665, 4499625.006874519 5362447.874695859)))",5,3.0
502,503,505,113,"MULTIPOLYGON (((48.39977341266093 11.99338588084135, 48.39983395971626 11.99337246979628, 48.39983574051091 11.99344220723066, 48.39982416534455 11.99344220723066, 48.39982327494702 11.9934314783946, 48.39981063907857 11.99343308056996, 48.39981063907857 11.99340894068882, 48.39979834381008 11.99340867961798, 48.39979923420805 11.99342343176756, 48.39978765903339 11.99342209066305, 48.39978676863522 11.9934127029315, 48.39977697425443 11.9934127029315, 48.39977341266093 11.99338588084135)), ((48.39983930210004 11.9935749765769, 48.39983930210004 11.99350523914251, 48.39977964544936 11.99351865018759, 48.39977875505106 11.99354547227774, 48.39981437097096 11.9935387667552, 48.39981437097096 11.99357765878592, 48.39983930210004 11.9935749765769)))",pvmodule,"MULTIPOLYGON (((4499617.756873317 5362438.172213254, 4499616.76435151 5362444.905017099, 4499621.928214203 5362445.102636534, 4499621.928114636 5362443.81549836, 4499621.133668752 5362443.716549228, 4499621.252196187 5362442.311453653, 4499619.464709739 5362442.31159242, 4499619.44527186 5362440.944381661, 4499620.537632635 5362441.04330748, 4499620.438227904 5362439.756176097, 4499619.743086277 5362439.657219382, 4499619.743001607 5362438.568101443, 4499617.756873317 5362438.172213254)), ((4499631.759414776 5362445.497927012, 4499626.595567941 5362445.498319867, 4499627.588108872 5362438.864529167, 4499629.574198605 5362438.765367134, 4499629.077975653 5362442.72583263, 4499631.957814719 5362442.725614217, 4499631.759414776 5362445.497927012)))",5,3.0
503,504,506,113,"MULTIPOLYGON (((48.39984537525731 11.99341473528558, 48.39985338883095 11.99341473528558, 48.39985338883095 11.99342546412164, 48.39984626565442 11.99342546412164, 48.39984537525731 11.99341473528558)))",dormer,"MULTIPOLYGON (((4499619.894082585 5362446.174161142, 4499619.894151837 5362447.065256463, 4499620.688589592 5362447.065194779, 4499620.688528147 5362446.273110054, 4499619.894082585 5362446.174161142)))",5,3.0
504,505,507,113,"MULTIPOLYGON (((48.399855329248 11.99341940845404, 48.39988649313236 11.99342074955855, 48.39988649313236 11.99342879618559, 48.39985621964497 11.99342611397658, 48.399855329248 11.99341940845404)))",ladder,"MULTIPOLYGON (((4499620.240202537 5362447.281000551, 4499620.33977629 5362450.746362088, 4499620.935604219 5362450.746315862, 4499620.736733795 5362447.379972598, 4499620.240202537 5362447.281000551)))",5,3.0
505,506,508,114,"MULTIPOLYGON (((48.40023772398561 11.99457977634853, 48.40023772398561 11.99458782297557, 48.40019142367022 11.9945918462891, 48.40019142367022 11.99458379966205, 48.40023772398561 11.99457977634853)), ((48.40022436812973 11.99448858124202, 48.40022882008208 11.99448858124202, 48.40022882008208 11.99449662786907, 48.40022436812973 11.99449662786907, 48.40022436812973 11.99448858124202)))",unknown,"MULTIPOLYGON (((4499706.164578896 5362489.796604081, 4499706.760402724 5362489.796566867, 4499707.057993622 5362484.648034162, 4499706.462169252 5362484.648071344, 4499706.164578896 5362489.796604081)), ((4499699.411814239 5362488.311882374, 4499699.411845773 5362488.806931693, 4499700.007669707 5362488.806893771, 4499700.007638224 5362488.311844451, 4499699.411814239 5362488.311882374)))",5,4.0
506,507,509,114,"MULTIPOLYGON (((48.40019587562546 11.9944671235699, 48.40019707023473 11.99448852981732, 48.40016471193064 11.99448992234653, 48.40016382153905 11.99447114688343, 48.40019587562546 11.9944671235699)))",pvmodule,"MULTIPOLYGON (((4499697.822747575 5362485.143667148, 4499699.407813065 5362485.276404422, 4499699.510695795 5362481.678211034, 4499698.120431877 5362481.579289751, 4499697.822747575 5362485.143667148)))",5,4.0
507,508,510,114,"MULTIPOLYGON (((48.40024128554659 11.99445773583835, 48.40024128554659 11.99448321682399, 48.40023416242439 11.99449394566005, 48.40022614891071 11.99448321682399, 48.40022436812973 11.99445907694286, 48.40024128554659 11.99445773583835)), ((48.40021190266108 11.99453149658626, 48.40023772398561 11.99455429536289, 48.40023950476613 11.99457709413951, 48.40019053327913 11.99458111745304, 48.40018697171458 11.99455965978092, 48.40021190266108 11.99453149658626)))",dormer,"MULTIPOLYGON (((4499697.127942887 5362490.193215507, 4499699.014718212 5362490.193094876, 4499699.809099528 5362489.400965531, 4499699.014610877 5362488.509927423, 4499697.227126298 5362488.312021958, 4499697.127942887 5362490.193215507)), ((4499702.589454636 5362486.925542525, 4499704.27780344 5362489.796722335, 4499705.965983338 5362489.99463618, 4499706.263554943 5362484.549073819, 4499704.674665071 5362484.153133583, 4499702.589454636 5362486.925542525)))",5,4.0
508,509,511,114,"MULTIPOLYGON (((48.40024306632699 11.99451138001865, 48.40024306632699 11.99452210885471, 48.40023683359532 11.99452210885471, 48.40023594320503 11.99451003891414, 48.40024306632699 11.99451138001865)))",chimney,"MULTIPOLYGON (((4499701.100114021 5362490.390981943, 4499701.894545708 5362490.390931629, 4499701.894501863 5362489.697862762, 4499701.000759826 5362489.598909528, 4499701.100114021 5362490.390981943)))",5,4.0
509,510,512,114,"MULTIPOLYGON (((48.40022258734867 11.99445907694286, 48.40022258734867 11.9945019922871, 48.40021813539577 11.99450467449611, 48.40021635461453 11.99446041804737, 48.40022258734867 11.99445907694286)))",ladder,"MULTIPOLYGON (((4499697.227113607 5362488.114002218, 4499700.404841634 5362488.113799464, 4499700.603418206 5362487.618737471, 4499697.326373206 5362487.420926715, 4499697.227113607 5362488.114002218)))",5,4.0
510,511,513,114,"MULTIPOLYGON (((48.40024248015479 11.99446304883168, 48.40025464139801 11.99446175915187, 48.40024306632699 11.9944845579285, 48.40024248015479 11.99446304883168)), ((48.40022792969165 11.99449394566005, 48.40024306632699 11.99449394566005, 48.4002421759368 11.99450065118259, 48.40022703930117 11.99450065118259, 48.40022792969165 11.99449394566005)), ((48.40024306632699 11.99451138001865, 48.40024751827769 11.99451272112316, 48.40025197022803 11.99452344995922, 48.40024306632699 11.99452344995922, 48.40024306632699 11.99451138001865)), ((48.40023861437589 11.99455563646739, 48.400251079838 11.99457843524402, 48.40023950476613 11.99458111745304, 48.40023861437589 11.99455563646739)))",shadow,"MULTIPOLYGON (((4499697.521359437 5362490.326028643, 4499697.425949903 5362491.678343752, 4499699.114034801 5362490.39110821, 4499697.521359437 5362490.326028643)), ((4499699.809055429 5362488.707896547, 4499699.809162527 5362490.391063936, 4499700.305676041 5362490.292022533, 4499700.30556909 5362488.60885511, 4499699.809055429 5362488.707896547)), ((4499701.100114021 5362490.390981943, 4499701.199449359 5362490.886024784, 4499701.993912287 5362491.381023581, 4499701.99384967 5362490.390925348, 4499701.100114021 5362490.390981943)), ((4499704.377113631 5362489.895725938, 4499706.065367785 5362491.28175773, 4499706.263895242 5362489.994617555, 4499704.377113631 5362489.895725938)))",5,4.0
511,512,514,116,"MULTIPOLYGON (((48.40083499019036 11.99699061012958, 48.40084211322841 11.99701743221972, 48.4008332094307 11.99701877332423, 48.40082875753124 11.99699731565211, 48.40083499019036 11.99699061012958)), ((48.40084656512671 11.99704157210086, 48.40085190740415 11.9970670530865, 48.40084389398781 11.99706973529551, 48.40083944208927 11.99704693651889, 48.40084656512671 11.99704157210086)), ((48.40084211322841 11.99696512914393, 48.40084478436745 11.99697183466647, 48.40084122284873 11.99697451687549, 48.40083855170952 11.99696781135295, 48.40084211322841 11.99696512914393)), ((48.40085279778367 11.99701072669719, 48.40085457854265 11.99701743221972, 48.40085190740415 11.99702145553325, 48.40084923626551 11.99701475001071, 48.40085279778367 11.99701072669719)), ((48.40085635930159 11.99702547884677, 48.40085814006046 11.99703218436931, 48.40085368816317 11.99703352547381, 48.40085279778367 11.99702816105578, 48.40085635930159 11.99702547884677)), ((48.4008243056314 11.99702279663775, 48.40082875753124 11.99703754878734, 48.40083142867095 11.99705498314593, 48.40082341525138 11.99705766535495, 48.40081896335106 11.99706168866847, 48.40081451145034 11.99705095983241, 48.40081985373116 11.99704425430987, 48.40081718259083 11.99703218436931, 48.4008243056314 11.99702279663775)), ((48.40081094992951 11.9970496187279, 48.40081540183055 11.99706973529551, 48.40081094992951 11.99706973529551, 48.40080827878872 11.99705364204143, 48.40081094992951 11.9970496187279)))",unknown,"MULTIPOLYGON (((4499884.680222174 5362556.203215376, 4499886.666302662 5362556.995223532, 4499886.765575086 5362556.005133639, 4499885.176714763 5362555.510139111, 4499884.680222174 5362556.203215376)), ((4499888.453768012 5362557.490212313, 4499890.340538802 5362558.084207289, 4499890.539117611 5362557.193123339, 4499888.850955151 5362556.698130864, 4499888.453768012 5362557.490212313)), ((4499882.793493656 5362556.995343724, 4499883.290016925 5362557.292354194, 4499883.488610128 5362556.896313283, 4499882.992086834 5362556.599302781, 4499882.793493656 5362556.995343724)), ((4499886.169825259 5362558.183342791, 4499886.666345207 5362558.381344835, 4499886.964244419 5362558.084309736, 4499886.467721412 5362557.787298992, 4499886.169825259 5362558.183342791)), ((4499887.26216789 5362558.579343883, 4499887.758687765 5362558.777346011, 4499887.857975438 5362558.282299732, 4499887.460761324 5362558.183303203, 4499887.26216789 5362558.579343883)), ((4499887.063453203 5362555.015037488, 4499888.155799394 5362555.510047672, 4499889.446745039 5362555.807034633, 4499889.645323788 5362554.915950296, 4499889.943217373 5362554.420897732, 4499889.148779675 5362553.925878083, 4499888.652283457 5362554.519945477, 4499887.758548852 5362554.2229465, 4499887.063453203 5362555.015037488)), ((4499889.049464837 5362553.529846159, 4499890.539022529 5362554.024844924, 4499890.539007672 5362553.52980126, 4499889.347364428 5362553.232810931, 4499889.049464837 5362553.529846159)))",5,5.0
512,513,515,116,"MULTIPOLYGON (((48.40080382688708 11.99693830705379, 48.4008216344913 11.99701206780169, 48.40081184030974 11.99701609111522, 48.40081540183055 11.9970308432648, 48.40080471726743 11.99703620768283, 48.40079492308264 11.99700268007014, 48.40076465013587 11.99702279663775, 48.40075218479961 11.99697451687549, 48.40080382688708 11.99693830705379)))",pvmodule,"MULTIPOLYGON (((4499880.807302686 5362552.738031717, 4499886.269021427 5362554.718035731, 4499886.566896485 5362553.628930594, 4499887.659239965 5362554.024932082, 4499888.056415178 5362552.836815109, 4499885.573809844 5362551.747794908, 4499887.063250059 5362548.38145001, 4499883.48830069 5362546.995436882, 4499880.807302686 5362552.738031717)))",5,5.0
513,514,516,116,"MULTIPOLYGON (((48.40086348233666 11.99696781135295, 48.40086931098796 11.99699639524624, 48.40085546892215 11.99700268007014, 48.4008456747471 11.99699195123408, 48.40085061302089 11.99697359646962, 48.40086348233666 11.99696781135295)), ((48.40087416688741 11.99701877332423, 48.40088218029899 11.99705230093692, 48.4008688246123 11.99705766535495, 48.40085903043985 11.99704559541438, 48.40086348233666 11.99702413774226, 48.40087416688741 11.99701877332423)), ((48.40077711546908 11.99702279663775, 48.40078512889594 11.99705230093692, 48.40079403270211 11.9970496187279, 48.40080115574591 11.99702413774226, 48.40078690965731 11.99701609111522, 48.40077711546908 11.99702279663775)), ((48.40078780003797 11.99706571198199, 48.40079670384365 11.99710594511722, 48.40080649802812 11.99710192180369, 48.40081362107017 11.99707644081805, 48.40079492308264 11.99706302977298, 48.40078780003797 11.99706571198199)))",dormer,"MULTIPOLYGON (((4499882.99217372 5362559.371545237, 4499885.108702454 5362560.019615209, 4499885.574017787 5362558.480387124, 4499884.779561845 5362557.391316453, 4499883.420490832 5362557.940486256, 4499882.99217372 5362559.371545237)), ((4499886.765714796 5362560.559531729, 4499889.248310057 5362561.450533576, 4499889.645476121 5362559.965392399, 4499888.751718407 5362558.876324453, 4499887.162889364 5362559.371416056, 4499886.765714796 5362560.559531729)), ((4499887.063292507 5362549.767573404, 4499889.247983727 5362550.658586064, 4499889.049407887 5362551.648679856, 4499887.162677246 5362552.440807386, 4499886.566811347 5362550.856685347, 4499887.063292507 5362549.767573404)), ((4499890.241021715 5362550.95558248, 4499893.220137984 5362551.945581426, 4499892.92226156 5362553.034686536, 4499891.035530838 5362553.826812584, 4499890.042439754 5362551.747658649, 4499890.241021715 5362550.95558248)))",5,5.0
514,515,517,116,"MULTIPOLYGON (((48.40087238612909 11.99700402117465, 48.40087327650827 11.99701072669719, 48.40083458618652 11.99702858175442, 48.40083280542682 11.99702187623188, 48.40087238612909 11.99700402117465)))",ladder,"MULTIPOLYGON (((4499885.673378625 5362560.361548106, 4499886.169895353 5362560.460541422, 4499887.491850308 5362556.158204264, 4499886.995330193 5362555.960202067, 4499885.673378625 5362560.361548106)))",5,5.0
