,id,pv_area_id,time_created,segment,gutter,azimuth,slope
3052,4055,1521,2021-01-05 12:08:36,"MULTIPOLYGON (((48.40255988529822 11.99446953605235, 48.40248626771305 11.99449949453432, 48.40250913534498 11.99464522074181, 48.40249488973483 11.99465460847327, 48.40251269674735 11.99478335450542, 48.40254742040289 11.99476726125154, 48.40253673620345 11.99468947719044, 48.4025687887943 11.99467874835455, 48.4025886579652 11.99466847370183, 48.40255988529822 11.99446953605235)))","MULTILINESTRING ((48.40249488973483 11.99465460847327, 48.40251269674735 11.99478335450542))",-1.79015423965979e+16,35.0
3053,4056,1521,2021-01-05 12:08:36,"MULTIPOLYGON (((48.40254742040289 11.99476726125154, 48.40258214403479 11.99476055572917, 48.4025687887943 11.99467874835455, 48.40253673620345 11.99468947719044, 48.40254742040289 11.99476726125154)))","MULTILINESTRING ((48.4025687887943 11.99467874835455, 48.40258214403479 11.99476055572917))",1.79608156823595e+16,35.0
3054,4057,1521,2021-01-05 12:08:36,"MULTIPOLYGON (((48.4025886579652 11.99466847370183, 48.40263823600519 11.99466131399628, 48.40261002633891 11.99446596692224, 48.40255988529822 11.99446953605235, 48.4025886579652 11.99466847370183)))","MULTILINESTRING ((48.40261002633891 11.99446596692224, 48.40263823600519 11.99466131399628))",-1.79352861726342e+16,35.0
3055,4058,1523,2021-01-05 12:08:37,"MULTIPOLYGON (((48.40162694635918 11.99918302425621, 48.40159667390792 11.99923666843615, 48.40169105266789 11.9993707788866, 48.40172132506292 11.99931713470667, 48.40162694635918 11.99918302425621)))","MULTILINESTRING ((48.40159667390792 11.99923666843615, 48.40169105266789 11.9993707788866))",-2.59727970290081e+16,35.0
3056,4059,1523,2021-01-05 12:08:37,"MULTIPOLYGON (((48.40172132506292 11.99931713470667, 48.40175159743996 11.99927556046724, 48.40165632842692 11.99913876780779, 48.40162694635918 11.99918302425621, 48.40172132506292 11.99931713470667)))","MULTILINESTRING ((48.40165632842692 11.99913876780779, 48.40175159743996 11.99927556046724))",1.54305946513781e+16,35.0
3057,4060,1525,2021-01-05 12:08:39,"MULTIPOLYGON (((48.40170576790432 11.99896413963023, 48.40168796060986 11.99899632613819, 48.40172145054506 11.9990422624024, 48.4017404921109 11.99901241939239, 48.40170576790432 11.99896413963023)))","MULTILINESTRING ((48.40168796060986 11.99899632613819, 48.40172145054506 11.9990422624024))",-2.69265397650831e+16,35.0
3058,4061,1525,2021-01-05 12:08:39,"MULTIPOLYGON (((48.4017404921109 11.99901241939239, 48.40175117647735 11.99899632613842, 48.40175439401326 11.999000688163, 48.40176097047792 11.99899096172046, 48.40172624628529 11.99894536416729, 48.40170576790432 11.99896413963023, 48.4017404921109 11.99901241939239)))","MULTILINESTRING ((48.40172624628529 11.99894536416729, 48.40176097047792 11.99899096172046))",1.51882325220508e+16,35.0
3059,4062,1527,2021-01-05 12:08:41,"MULTIPOLYGON (((48.40309390837969 11.99500132269654, 48.40304985671845 11.99497960994776, 48.40303069418106 11.99504960245835, 48.40305918509731 11.99506569571246, 48.40307254020883 11.99507642454852, 48.40309390837969 11.99500132269654)))","MULTILINESTRING ((48.40304985671845 11.99497960994776, 48.40303069418106 11.99504960245835))",2.382329836434e+16,35.0
3060,4063,1527,2021-01-05 12:08:41,"MULTIPOLYGON (((48.40303069418106 11.99504960245835, 48.40300309359073 11.99503619141323, 48.40296260322187 11.99518479893611, 48.40301822940072 11.99521321720744, 48.40305918509731 11.99506569571246, 48.40303069418106 11.99504960245835)))","MULTILINESTRING ((48.40300309359073 11.99503619141323, 48.40296260322187 11.99518479893611))",2375418597501080.0,35.0
3061,4064,1527,2021-01-05 12:08:41,"MULTIPOLYGON (((48.40301822940072 11.99521321720744, 48.40307033455925 11.99525587747507, 48.40313130265753 11.9950335092047, 48.40309390837969 11.99500132269654, 48.40307254020883 11.99507642454852, 48.40305918509731 11.99506569571246, 48.40301822940072 11.99521321720744)))","MULTILINESTRING ((48.40313130265753 11.9950335092047, 48.40307033455925 11.99525587747507))",-1.56155753356557e+16,35.0
3062,4065,1529,2021-01-05 12:08:42,"MULTIPOLYGON (((48.40411212612633 11.99373855489129, 48.40407295192353 11.99378415244418, 48.40409253902897 11.9938404788333, 48.40415219062127 11.99387132423704, 48.40415219062147 11.9939370383576, 48.40417800994551 11.99390216964066, 48.40411212612633 11.99373855489129)))","MULTILINESTRING ((48.40409253902897 11.9938404788333, 48.40407295192353 11.99378415244418))",-1.01600359706989e+16,35.0
3063,4066,1529,2021-01-05 12:08:42,"MULTIPOLYGON (((48.40409253902897 11.9938404788333, 48.40404000995718 11.99389009969965, 48.40406760998498 11.9939531316113, 48.40415219062127 11.99387132423704, 48.40409253902897 11.9938404788333)))","MULTILINESTRING ((48.40404000995718 11.99389009969965, 48.40409253902897 11.9938404788333))",5.49215381368577e+16,35.0
3064,4067,1529,2021-01-05 12:08:42,"MULTIPOLYGON (((48.40406760998498 11.9939531316113, 48.40409699064331 11.99402689235897, 48.40416287448141 11.99396520155216, 48.40415219062147 11.9939370383576, 48.40415219062127 11.99387132423704, 48.40406760998498 11.9939531316113)))","MULTILINESTRING ((48.40416287448141 11.99396520155216, 48.40409699064331 11.99402689235897))",-1.24826442551707e+16,35.0
3065,4068,1529,2021-01-05 12:08:42,"MULTIPOLYGON (((48.40417800994551 11.99390216964066, 48.40422252599085 11.9938740064463, 48.40415219062074 11.9937050272789, 48.40411212612633 11.99373855489129, 48.40417800994551 11.99390216964066)))","MULTILINESTRING ((48.40415219062074 11.9937050272789, 48.40422252599085 11.9938740064463))",1.66455731944208e+16,35.0
3066,4069,1531,2021-01-05 12:08:44,"MULTIPOLYGON (((48.4042179683073 11.99298107617729, 48.40427583911327 11.99298241728198, 48.40427316815478 11.99308165901506, 48.40425892303863 11.99308165901501, 48.40425001983959 11.99325197928661, 48.40424111663842 11.99325197928657, 48.40424289727914 11.99336329096018, 48.4042268715137 11.99336597316912, 48.40422598119333 11.99339815967714, 48.40419036836257 11.99339950078151, 48.40418858771996 11.99325332039088, 48.4041681103302 11.99325063818181, 48.40417701354354 11.9930602013427, 48.40420995542155 11.99306422465632, 48.4042179683073 11.99298107617729)))",,0.0,0.0
3067,4070,1533,2021-01-05 12:08:45,"MULTIPOLYGON (((48.40230684235672 11.99403571707818, 48.40236115392476 11.99401157719735, 48.40237985133675 11.99411350113951, 48.40232643014236 11.99413629991584, 48.40230684235672 11.99403571707818)))",,0.0,0.0
3068,4071,1535,2021-01-05 12:08:45,"MULTIPOLYGON (((48.39928992974152 11.99215574660165, 48.39936561426808 11.99212624230291, 48.39936383345695 11.99211819567589, 48.39943506585217 11.99209137358614, 48.39944931231954 11.99219597973727, 48.39937986075493 11.99222146072254, 48.39939410723774 11.99231265582866, 48.39931473889404 11.99233808099267, 48.39928992974152 11.99215574660165)))",,0.0,0.0
3069,4072,1537,2021-01-05 12:08:46,"MULTIPOLYGON (((48.39872617684355 11.99249499021715, 48.39872174993222 11.99247117016228, 48.39840476056298 11.99258114073021, 48.39842530360909 11.99270136130293, 48.3987402152164 11.99259004963049, 48.39872617684355 11.99249499021715)))","MULTILINESTRING ((48.39840476056298 11.99258114073021, 48.39872174993222 11.99247117016228))",7932375272954200.0,35.0
3070,4073,1537,2021-01-05 12:08:46,"MULTIPOLYGON (((48.39881702444131 11.99258918735872, 48.39879651971616 11.99247085033638, 48.39872617684355 11.99249499021715, 48.3987402152164 11.99259004963049, 48.39874288646589 11.99261687172052, 48.39881702444131 11.99258918735872)))","MULTILINESTRING ((48.39872617684355 11.99249499021715, 48.39879651971616 11.99247085033638))",795180238833332.0,35.0
3071,4074,1537,2021-01-05 12:08:46,"MULTIPOLYGON (((48.39876003784108 11.99271525118162, 48.39883483274123 11.99269111130086, 48.39881702444131 11.99258918735872, 48.39874288646589 11.99261687172052, 48.39876003784108 11.99271525118162)))","MULTILINESTRING ((48.39876003784108 11.99271525118162, 48.39883483274123 11.99269111130086))",-9941505090737510.0,35.0
3072,4075,1537,2021-01-05 12:08:46,"MULTIPOLYGON (((48.39842530360909 11.99270136130293, 48.39844934499761 11.99282742512612, 48.39876001266851 11.99271895466895, 48.39876003784108 11.99271525118162, 48.39874288646589 11.99261687172052, 48.3987402152164 11.99259004963049, 48.39842530360909 11.99270136130293)))","MULTILINESTRING ((48.39876001266851 11.99271895466895, 48.39844934499761 11.99282742512612))",-1.0079148100825e+16,35.0
3073,4076,1539,2021-01-05 12:08:48,"MULTIPOLYGON (((48.39837810751968 11.99270354391648, 48.398421738219 11.99268879176712, 48.39844577960921 11.99283228994883, 48.3983887925928 11.99285508872514, 48.39838255963386 11.99280949117208, 48.39839680639572 11.99280278564963, 48.39837810751968 11.99270354391648)))",,0.0,0.0
3074,4077,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40163238190244 11.9954010154054, 48.4016074516522 11.99535944116577, 48.40156916588732 11.99540503871866, 48.40159409615632 11.99544795406278, 48.40163238190244 11.9954010154054)))","MULTILINESTRING ((48.4016074516522 11.99535944116577, 48.40156916588732 11.99540503871866))",4.83160626055549e+16,35.0
3075,4078,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40156916588732 11.99540503871866, 48.40156115258399 11.99539296877813, 48.40153444156395 11.99542247307704, 48.40152998972587 11.99541442645003, 48.40151129200187 11.99543454301747, 48.40153978376932 11.99548952830213, 48.40156588613284 11.99548154216274, 48.40159409615632 11.99544795406278, 48.40156916588732 11.99540503871866)))",,,35.0
3076,4079,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40151129200187 11.99543454301747, 48.40149170390271 11.99546002400292, 48.40149526537589 11.99546807062995, 48.40146499284626 11.99550293934686, 48.40150060758543 11.99555926573603, 48.40156588613284 11.99548154216274, 48.40153978376932 11.99548952830213, 48.40151129200187 11.99543454301747)))","MULTILINESTRING ((48.40149526537589 11.99546807062995, 48.40146499284626 11.99550293934686))",4925937958029680.0,35.0
3077,4080,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40150060758543 11.99555926573603, 48.4015300218503 11.99563272783424, 48.40156204295174 11.9955981577668, 48.40156560441996 11.99559815776681, 48.40158608285732 11.99556731236336, 48.40155766976314 11.99551024985613, 48.40150060758543 11.99555926573603)))","MULTILINESTRING ((48.40156204295174 11.9955981577668, 48.4015300218503 11.99563272783424))",-1289000156407240.0,35.0
3078,4081,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40158608285732 11.99556731236336, 48.40161012275161 11.99554853690042, 48.40160923238533 11.99554317248242, 48.40162882043928 11.99552171481048, 48.40161905853684 11.99549727627997, 48.40160978835114 11.99547895968483, 48.4015657735184 11.99550328880732, 48.40155766976314 11.99551024985613, 48.40158608285732 11.99556731236336)))",,,35.0
3079,4082,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40161905853684 11.99549727627997, 48.40165375067868 11.99545465958551, 48.40160978835114 11.99547895968483, 48.40161905853684 11.99549727627997)))","MULTILINESTRING ((48.40165375067868 11.99545465958551, 48.40161905853684 11.99549727627997))",-1325522125006250.0,35.0
3080,4083,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40165375067868 11.99545465958551, 48.40163238190244 11.9954010154054, 48.40159409615632 11.99544795406278, 48.40160503353719 11.99546956482964, 48.40165375067868 11.99545465958551)))",,,35.0
3081,4084,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40160503353719 11.99546956482964, 48.40159409615632 11.99544795406278, 48.40156588613284 11.99548154216274, 48.40160503353719 11.99546956482964)))",,,35.0
3082,4085,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40165375067868 11.99545465958551, 48.40160503353719 11.99546956482964, 48.40160978835114 11.99547895968483, 48.40165375067868 11.99545465958551)))",,,35.0
3083,4086,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.4015657735184 11.99550328880732, 48.40160978835114 11.99547895968483, 48.40160503353719 11.99546956482964, 48.4015657735184 11.99550328880732)))",,,35.0
3084,4087,1541,2021-01-05 12:08:48,"MULTIPOLYGON (((48.40160503353719 11.99546956482964, 48.40156588613284 11.99548154216274, 48.40150060758543 11.99555926573603, 48.40155766976314 11.99551024985613, 48.4015657735184 11.99550328880732, 48.40160503353719 11.99546956482964)))",,,35.0
3085,4088,1543,2021-01-05 12:08:51,"MULTIPOLYGON (((48.40140491144127 11.99462895290089, 48.40145833360371 11.99467991487212, 48.4013906655225 11.99483011857601, 48.40139557615531 11.9948374528646, 48.40137018700654 11.99489315048749, 48.40136573515409 11.99488912717396, 48.40131544279201 11.99483879396881, 48.40134347588577 11.99477513329128, 48.40140491144127 11.99462895290089)))",,0.0,0.0
3086,4089,1545,2021-01-05 12:08:52,"MULTIPOLYGON (((48.40120928695933 11.99547927593205, 48.4012253136756 11.99550207470864, 48.40115764528424 11.99560131644147, 48.40113558745256 11.99556567260776, 48.401162298682 11.99552812168182, 48.40119949285244 11.99546854709601, 48.40120572546616 11.99548329924554, 48.40120928695933 11.99547927593205)))",,0.0,0.0
3087,4090,1547,2021-01-05 12:08:52,"MULTIPOLYGON (((48.4012330897058 11.99767913709066, 48.40123932231534 11.99767913709069, 48.40124021268802 11.99766840825469, 48.40124911641447 11.99766840825471, 48.40128295056071 11.99766840825484, 48.40127849870039 11.99757453093974, 48.40122925473192 11.99757598825524, 48.4012330897058 11.99767913709066)))","MULTILINESTRING ((48.40127849870039 11.99757453093974, 48.40128295056071 11.99766840825484))",-1739327676258200.0,35.0
3088,4091,1547,2021-01-05 12:08:52,"MULTIPOLYGON (((48.40122925473192 11.99757598825524, 48.40121857025587 11.99757732935969, 48.40121884373799 11.99758794198453, 48.40117966730671 11.9975906241934, 48.40118411917573 11.99768450150849, 48.4012330897058 11.99767913709066, 48.40122925473192 11.99757598825524)))","MULTILINESTRING ((48.40117966730671 11.9975906241934, 48.40118411917573 11.99768450150849))",606720742398497.0,35.0
3089,4092,1550,2021-01-05 12:08:54,"MULTIPOLYGON (((48.40154649618269 11.99618253944761, 48.4014966355861 11.99618924496993, 48.40149663558604 11.99617181061142, 48.40147793784977 11.99617315171586, 48.40142629644705 11.99617583392467, 48.40143074829395 11.99610475538613, 48.40138088758387 11.99609939096794, 48.40137776875625 11.99618660399264, 48.40142273496911 11.99618790386516, 48.40143119094729 11.9962630469494, 48.40148506079795 11.99625227688145, 48.40148506079795 11.99624288914994, 48.40149796860674 11.99624024817312, 48.40150063971134 11.99624695369563, 48.40155317140579 11.99623890706882, 48.40154649618269 11.99618253944761)))",,0.0,0.0
3090,4093,1520,2021-01-05 12:08:54,"MULTIPOLYGON (((48.40304006296518 11.994696636898, 48.40299606691978 11.99472453235073, 48.40304948741144 11.99489217041356, 48.40307263627349 11.99487875936863, 48.40308636068805 11.99492596576785, 48.40311574191291 11.99490584920044, 48.40306818456965 11.9947473311275, 48.40305750047987 11.99475537775448, 48.40304006296518 11.994696636898)))","MULTILINESTRING ((48.40306818456965 11.9947473311275, 48.40311574191291 11.99490584920044))",1722840380572190.0,35.0
3091,4094,1520,2021-01-05 12:08:54,"MULTIPOLYGON (((48.40299606691978 11.99472453235073, 48.4029524401438 11.99475805996309, 48.40300533964661 11.99493267129006, 48.40304095330702 11.99490584920017, 48.40304948741144 11.99489217041356, 48.40299606691978 11.99472453235073)))","MULTILINESTRING ((48.4029524401438 11.99475805996309, 48.40300533964661 11.99493267129006))",-7868578910253720.0,35.0
3092,4095,1520,2021-01-05 12:08:54,"MULTIPOLYGON (((48.40304095330702 11.99490584920017, 48.40305430842344 11.99495144675324, 48.40308636068805 11.99492596576785, 48.40307263627349 11.99487875936863, 48.40304948741144 11.99489217041356, 48.40304095330702 11.99490584920017)))","MULTILINESTRING ((48.40304095330702 11.99490584920017, 48.40305430842344 11.99495144675324))",-7345755136271840.0,35.0
3093,4096,1522,2021-01-05 12:08:56,"MULTIPOLYGON (((48.40151507783865 11.99981002721115, 48.40148836679416 11.9997550419265, 48.40143138318624 11.99980466279284, 48.40146165573616 11.99986501249549, 48.40151507783865 11.99981002721115)))","MULTILINESTRING ((48.40143138318624 11.99980466279284, 48.40148836679416 11.9997550419265))",5724765660597220.0,35.0
3094,4097,1522,2021-01-05 12:08:56,"MULTIPOLYGON (((48.40146165573616 11.99986501249549, 48.40148747642634 11.99993206772064, 48.40154356960402 11.9998770824363, 48.40151507783865 11.99981002721115, 48.40146165573616 11.99986501249549)))","MULTILINESTRING ((48.40154356960402 11.9998770824363, 48.40148747642634 11.99993206772064))",-1.2613548081755e+16,35.0
3095,4098,1524,2021-01-05 12:08:57,"MULTIPOLYGON (((48.40156785656693 11.99878788738532, 48.40153847444809 11.99884153156526, 48.40163478841847 11.99897118386354, 48.401664016111 11.99892065673128, 48.40156785656693 11.99878788738532)))","MULTILINESTRING ((48.40153847444809 11.99884153156526, 48.40163478841847 11.99897118386354))",-2.74375363915286e+16,35.0
3096,4099,1524,2021-01-05 12:08:57,"MULTIPOLYGON (((48.401664016111 11.99892065673128, 48.40169266216321 11.99887462433966, 48.40159723866888 11.9987436309369, 48.40156785656693 11.99878788738532, 48.401664016111 11.99892065673128)))","MULTILINESTRING ((48.40159723866888 11.9987436309369, 48.40169266216321 11.99887462433966))",1.53095313199057e+16,35.0
3097,4100,1526,2021-01-05 12:08:59,"MULTIPOLYGON (((48.40287802060839 11.99559651801764, 48.40287427818051 11.9955540401358, 48.40282174785041 11.99556208676263, 48.40284774890218 11.99579366037919, 48.40290295023635 11.99578695485688, 48.40289315645538 11.99571051190028, 48.4028920850602 11.99569619721299, 48.40288140093333 11.99567876285444, 48.402886742997 11.99566669291395, 48.40287802060839 11.99559651801764)))","MULTILINESTRING ((48.40289315645538 11.99571051190028, 48.40290295023635 11.99578695485688))",-1.78449357889884e+16,35.0
3098,4101,1526,2021-01-05 12:08:59,"MULTIPOLYGON (((48.40282174785041 11.99556208676263, 48.40276583713397 11.9955817658677, 48.40277544988766 11.99566132849553, 48.40283065130043 11.99569619721276, 48.40277723057947 11.99571094936209, 48.40278168230856 11.99576459354213, 48.40278524369139 11.99576325243766, 48.4027916571626 11.99581511805099, 48.40284774890218 11.99579366037919, 48.40282174785041 11.99556208676263)))",,,35.0
3099,4102,1526,2021-01-05 12:08:59,"MULTIPOLYGON (((48.40277544988766 11.99566132849553, 48.40277010781232 11.99566401070453, 48.40277723057947 11.99571094936209, 48.40283065130043 11.99569619721276, 48.40277544988766 11.99566132849553)))","MULTILINESTRING ((48.40277544988766 11.99566132849553, 48.40277544988766 11.99566132849553))",90.0,35.0
3100,4103,1526,2021-01-05 12:08:59,"MULTIPOLYGON (((48.40294906703183 11.99566266960067, 48.40293660223072 11.99558220333056, 48.40287802060839 11.99559651801764, 48.402886742997 11.99566669291395, 48.40288140093333 11.99567876285444, 48.40294906703183 11.99566266960067)))","MULTILINESTRING ((48.40293660223072 11.99558220333056, 48.40287802060839 11.99559651801764))",8479962599134260.0,35.0
3101,4104,1526,2021-01-05 12:08:59,"MULTIPOLYGON (((48.40289315645538 11.99571051190028, 48.4029243184784 11.99570246527339, 48.40292787985131 11.99573465178143, 48.4029554804824 11.99572794625903, 48.40294906703183 11.99566266960067, 48.40288140093333 11.99567876285444, 48.4028920850602 11.99569619721299, 48.40289315645538 11.99571051190028)))","MULTILINESTRING ((48.4029554804824 11.99572794625903, 48.40292787985131 11.99573465178143))",-9512314169367070.0,35.0
3102,4105,1528,2021-01-05 12:09:01,"MULTIPOLYGON (((48.40403723148765 11.99349103384912, 48.40400161852482 11.99353529029754, 48.40400696047092 11.99355540686506, 48.40398737333286 11.99358491116402, 48.40400607014686 11.99362514429912, 48.40401705460138 11.99361481249488, 48.40402061589771 11.99362151801739, 48.40403367019285 11.99361441546322, 48.40404257343038 11.99363184982176, 48.40404910625945 11.99362554133101, 48.40405533852393 11.99362956464453, 48.40406335143425 11.99361481249505, 48.40406157078763 11.99361213028604, 48.40407551539533 11.99359429889585, 48.40407373474906 11.99358491116434, 48.40407996701047 11.99357418232835, 48.40403723148765 11.99349103384912)))","MULTILINESTRING ((48.40398737333286 11.99358491116402, 48.40400607014686 11.99362514429912))",-1.58458549829921e+16,35.0
3103,4106,1528,2021-01-05 12:09:01,"MULTIPOLYGON (((48.40407996701047 11.99357418232835, 48.40412003153026 11.99353931361146, 48.40408352830211 11.99346152955026, 48.40407996701018 11.99346421175925, 48.40407551539489 11.99345348292324, 48.40403723148765 11.99349103384912, 48.40407996701047 11.99357418232835)))","MULTILINESTRING ((48.40408352830211 11.99346152955026, 48.40412003153026 11.99353931361146))",1.6394094985555e+16,35.0
3104,4107,1530,2021-01-05 12:09:03,"MULTIPOLYGON (((48.40411468959647 11.99365062528503, 48.40414941215835 11.99361843877714, 48.40411468959613 11.99354467802945, 48.40407996701053 11.99357418232835, 48.40411468959647 11.99365062528503)))","MULTILINESTRING ((48.40411468959613 11.99354467802945, 48.40414941215835 11.99361843877714))",1638733560994030.0,35.0
3105,4108,1530,2021-01-05 12:09:03,"MULTIPOLYGON (((48.40407996701053 11.99357418232835, 48.40407373474909 11.99358357005984, 48.40407551539533 11.99359295779134, 48.40406157078763 11.99361213028604, 48.40406394119389 11.99361575656782, 48.40405325731331 11.99363319092629, 48.40408352830284 11.99369622283795, 48.40411468959647 11.99365062528503, 48.40407996701053 11.99357418232835)))","MULTILINESTRING ((48.40405325731331 11.99363319092629, 48.40408352830284 11.99369622283795))",-1656627175726510.0,35.0
3106,4109,1532,2021-01-05 12:09:04,"MULTIPOLYGON (((48.40123220171152 11.99530046479038, 48.40119302529035 11.99524413840119, 48.40114761621938 11.99531253473058, 48.40115547240715 11.99533142624583, 48.40109864560732 11.99542250529949, 48.4011225285513 11.9954561489643, 48.40123220171152 11.99530046479038)))","MULTILINESTRING ((48.40114761621938 11.99531253473058, 48.40119302529035 11.99524413840119))",4190718789078350.0,35.0
3107,4110,1532,2021-01-05 12:09:04,"MULTIPOLYGON (((48.4011225285513 11.9954561489643, 48.40116275258159 11.9955217470328, 48.40119836753203 11.99546676174838, 48.40120638089256 11.99548151389792, 48.40127672033539 11.99537824885159, 48.40123220171152 11.99530046479038, 48.4011225285513 11.9954561489643)))","MULTILINESTRING ((48.40120638089256 11.99548151389792, 48.40127672033539 11.99537824885159))",-1.37416483295114e+16,35.0
3108,4111,1534,2021-01-05 12:09:05,"MULTIPOLYGON (((48.40032199220099 11.99566257770786, 48.40028815741561 11.99566123660323, 48.40029349975208 11.99581009920288, 48.40026568407716 11.99581422386297, 48.40026767845635 11.99589727099535, 48.40033356725471 11.9958945887866, 48.40033155732668 11.99585430267518, 48.40033089608878 11.99585435565155, 48.40033151487916 11.99585345187126, 48.40033155252983 11.99585420652846, 48.40032199220099 11.99566257770786)))","MULTILINESTRING ((48.40028815741561 11.99566123660323, 48.40029349975208 11.99581009920288))",6715078952241390.0,35.0
3109,4112,1534,2021-01-05 12:09:05,"MULTIPOLYGON (((48.40033155732668 11.99585430267518, 48.40033155252983 11.99585420652846, 48.40033151487916 11.99585345187126, 48.40033089608878 11.99585435565155, 48.40033155732668 11.99585430267518)))",,,35.0
3110,4113,1534,2021-01-05 12:09:05,"MULTIPOLYGON (((48.40033356725471 11.9958945887866, 48.40040746945412 11.99590665872737, 48.40040746945415 11.99591470535438, 48.40041637332637 11.99591202314541, 48.40041637332632 11.99589190657789, 48.40041459255184 11.99584765012934, 48.40033155732668 11.99585430267518, 48.40033356725471 11.9958945887866)))","MULTILINESTRING ((48.40041637332632 11.99589190657789, 48.40041637332637 11.99591202314541))",-1.71261323194561e+16,35.0
3111,4114,1534,2021-01-05 12:09:05,"MULTIPOLYGON (((48.40041459255184 11.99584765012934, 48.40041192139009 11.9958074169943, 48.40042438680967 11.99580607588985, 48.40042260603551 11.99576316054582, 48.4003282249225 11.99576852496348, 48.40035671735232 11.99572426851503, 48.40035315579926 11.99566257770798, 48.40032199220099 11.99566257770786, 48.40033155252983 11.99585420652846, 48.40033155732668 11.99585430267518, 48.40041459255184 11.99584765012934)))",,,35.0
3112,4115,1534,2021-01-05 12:09:05,"MULTIPOLYGON (((48.40042260603551 11.99576316054582, 48.40042082526129 11.99572426851528, 48.40035671735232 11.99572426851503, 48.4003282249225 11.99576852496348, 48.40042260603551 11.99576316054582)))","MULTILINESTRING ((48.40035671735232 11.99572426851503, 48.40042082526129 11.99572426851528))",9873854272346670.0,35.0
3113,4116,1536,2021-01-05 12:09:07,"MULTIPOLYGON (((48.40035485661866 11.99565721328998, 48.40044834729565 11.99565453108131, 48.40044478574896 11.99557406481124, 48.40049553776234 11.99557138260241, 48.40049820891978 11.99564380224548, 48.40048752429038 11.995709516366, 48.40045012806893 11.99571085747037, 48.40044834729586 11.99572426851537, 48.40042252607847 11.99572695072428, 48.40042163569141 11.99572292741077, 48.40035663739524 11.99572292741054, 48.40035485661866 11.99565721328998)))",,0.0,0.0
3114,4117,1538,2021-01-05 12:09:08,"MULTIPOLYGON (((48.40061767706101 11.99631612677618, 48.40056959632282 11.99628259916348, 48.4005232963103 11.99643146176293, 48.40057137709225 11.99646096606213, 48.40061767706101 11.99631612677618)))","MULTILINESTRING ((48.4005232963103 11.99643146176293, 48.40056959632282 11.99628259916348))",2576333770086960.0,35.0
3115,4118,1538,2021-01-05 12:09:08,"MULTIPOLYGON (((48.40057137709225 11.99646096606213, 48.40061382529162 11.99649416384629, 48.40066041545685 11.99635099549337, 48.40061767706101 11.99631612677618, 48.40057137709225 11.99646096606213)))","MULTILINESTRING ((48.40061382529162 11.99649416384629, 48.40066041545685 11.99635099549337))",-153497096879631.0,35.0
3116,4119,1540,2021-01-05 12:09:09,"MULTIPOLYGON (((48.40055192356045 11.99654163556344, 48.40049493890317 11.99650810795071, 48.40043528302249 11.99671195583465, 48.40049315813231 11.99674146013389, 48.40055192356045 11.99654163556344)))","MULTILINESTRING ((48.40043528302249 11.99671195583465, 48.40049493890317 11.99650810795071))",2.4811066418063e+16,35.0
3117,4120,1540,2021-01-05 12:09:09,"MULTIPOLYGON (((48.40049315813231 11.99674146013389, 48.40054569086741 11.99678303437361, 48.4006044562348 11.99658186869866, 48.40055192356045 11.99654163556344, 48.40049315813231 11.99674146013389)))","MULTILINESTRING ((48.40054569086741 11.99678303437361, 48.4006044562348 11.99658186869866))",-1.55216187463969e+16,35.0
3118,4121,1542,2021-01-05 12:09:11,"MULTIPOLYGON (((48.40012877159661 11.99542816822093, 48.40013411394963 11.99550595228201, 48.40013984223786 11.99559696526075, 48.40021819667187 11.99559160084303, 48.40021997745303 11.9955688017391, 48.40028369959969 11.99556630198509, 48.40028230475517 11.99548699436476, 48.40028013804122 11.99541341607196, 48.40012877159661 11.99542816822093)))",,,35.0
3119,4122,1544,2021-01-05 12:09:12,"MULTIPOLYGON (((48.40058123715159 11.99656345435454, 48.40060349675311 11.99658222981764, 48.40063198902893 11.99660100528074, 48.40065734500908 11.99651168423168, 48.40062083929602 11.99647949772352, 48.40061460661074 11.996494249873, 48.4006048123894 11.99648754435046, 48.40058123715159 11.99656345435454)))","MULTILINESTRING ((48.40063198902893 11.99660100528074, 48.40065734500908 11.99651168423168))",-1.5564694815218e+16,35.0
3120,4123,1544,2021-01-05 12:09:12,"MULTIPOLYGON (((48.4005469837813 11.99653567366673, 48.40058123715159 11.99656345435454, 48.4006048123894 11.99648754435046, 48.40057008740757 11.99646072226031, 48.4005469837813 11.99653567366673)))",,,35.0
3121,4124,1544,2021-01-05 12:09:12,"MULTIPOLYGON (((48.4005469837813 11.99653567366673, 48.40054651215365 11.99653529115989, 48.4005469374068 11.99653582411229, 48.4005469837813 11.99653567366673)))",,,35.0
